Players;Values;POS;Team;ID;Num
Almin Kahrimanovic;0,025;Goalkeeper;Fk Novi Pazar;864708;12
Milan Majstorovic;0,025;Centre-Back;Fk Vojvodina Novi Sad;673429;-
Luka Drobnjak;0,025;Centre-Back;Fk Vojvodina Novi Sad;698597;-
Djordje Jakovljevic;0,025;Right Winger;Fk Mladost Lucani;706240;-
Branislav Milanov;0,025;Left-Back;Fk Vojvodina Novi Sad;711165;-
Momcilo Svilar;0,025;Midfield;Fk Tsc Backa Topola;851689;16
Damir Kahriman;0,025;Goalkeeper;Fk Radnicki Nis;36109;-
Igor Radovanovic;0,025;Centre-Back;Fk Mladost Lucani;846836;-
Milan Gvozdenovic;0,025;Defensive Midfield;Fk Radnicki 1923 Kragujevac;846767;4
Ivan Corkovic;0,025;Left-Back;Fk Vozdovac;574655;4
Simo Vrbljanac;0,025;Centre-Back;Fk Spartak Subotica;846253;40
Stefan Jarakovic;0,025;Left-Back;Fk Vozdovac;591008;-
Mateja Brkic;0,025;Goalkeeper;Fk Napredak Krusevac;846737;31
Mateja Premovic;0,025;Goalkeeper;Fk Metalac Gornji Milanovac;797865;12
Filip Milikic;0,025;Defensive Midfield;Fk Radnicki 1923 Kragujevac;695600;24
Vladimir Tomovic;0,025;Centre-Back;Fk Radnicki 1923 Kragujevac;938290;-
Filip Stanisavljevic;0,025;Defensive Midfield;Fk Vozdovac;60861;6
Bogdan Stojkovic;0,025;Right-Back;Fk Radnik Surdulica;783945;-
Stefan Tesic;0,025;Centre-Back;Fk Vozdovac;615307;-
Luka Pavlovic;0,025;Left Winger;Fk Metalac Gornji Milanovac;861295;21
Nikola Jovanovic;0,025;Left-Back;Fk Radnicki Nis;848537;77
Jovan Stavljanin;0,025;Midfield;Fk Radnicki Nis;905683;70
Andrija Markovic;0,025;Right-Back;Fk Radnicki Nis;768106;-
Aleksandar Miladinovic;0,025;Left Winger;Fk Radnik Surdulica;654928;70
Stefan Zivkovic;0,025;Left-Back;Fk Vozdovac;845842;2
Predrag Grbovic;0,025;Defensive Midfield;Fk Vozdovac;837154;26
Strahinja Adamovic;0,025;Centre-Forward;Fk Radnicki Nis;698191;90
David Rosic;0,025;Goalkeeper;Fk Mladost Lucani;706244;22
Bogdan Matijasevic;0,025;Goalkeeper;Fk Mladost Lucani;858331;1
Ilija Miodragovic;0,025;Left-Back;Fk Spartak Subotica;696360;34
