Players;Values;POS;Team;ID;Num
Antonio Bosec;0,4;Right-Back;Slaven Belupo Koprivnica;450290;33
Matej Vuk;0,4;Left Winger;Hnk Rijeka;371004;17
Francois Moubandje;0,4;Left-Back;Gnk Dinamo Zagreb;123021;-
Niko Galesic;0,4;Centre-Back;Hnk Rijeka;528835;-
Stefan Milic;0,4;Centre-Back;Gnk Dinamo Zagreb;502022;-
Mato Milos;0,4;Midfield;Nk Osijek;178078;77
Nikola Cavlina;0,35;Goalkeeper;Gnk Dinamo Zagreb;587505;-
Lovre Rogic;0,35;Goalkeeper;Hnk Sibenik;314616;95
Marko Vranjkovic;0,35;Right-Back;Nk Lokomotiva Zagreb;540938;27
Nasiru Moro;0,35;Centre-Back;Hnk Gorica;548671;-
Tomislav Strkalj;0,35;Centre-Forward;Nk Hrvatski Dragovoljac;240262;-
Marin Lausic;0,35;Midfield;Slaven Belupo Koprivnica;671304;21
Robert Mudrazija;0,35;Central Midfield;Hnk Rijeka;339584;-
Martin Sroler;0,35;Midfield;Hnk Gorica;510408;-
Gergo Lovrencsics;0,35;Right-Back;Hnk Hajduk Split;110746;26
Damian van Bruggen;0,35;Centre-Back;Slaven Belupo Koprivnica;241420;-
Karlo Bilic;0,35;Centre-Back;Hnk Sibenik;364579;6
Eros Grezda;0,35;Right Winger;Hnk Sibenik;289814;16
Karlo Sentic;0,35;Goalkeeper;Hnk Hajduk Split;632355;-
Ivan Calusic;0,35;Defensive Midfield;Hnk Hajduk Split;641060;-
David Mina;0,35;Left-Back;Hnk Sibenik;572817;17
Musa Muhammed;0,35;Right-Back;Hnk Gorica;295342;2
Roko Jurisic;0,35;Left-Back;Hnk Rijeka;570721;-
Jakov Basic;0,35;Defensive Midfield;Nk Hrvatski Dragovoljac;656172;-
Zvonimir Subaric;0,35;Goalkeeper;Nk Hrvatski Dragovoljac;360677;97
Torles Knoll;0,325;Forward;Slaven Belupo Koprivnica;284737;-
Robbie Burton;0,3;Central Midfield;Nk Istra 1961;404386;-
Mario Cuic;0,3;Central Midfield;Hnk Hajduk Split;545226;-
Indrit Tuci;0,3;Centre-Forward;Nk Lokomotiva Zagreb;675857;10
Viktor Damjanic;0,3;Centre-Back;Hnk Sibenik;946964;-
Danijel Zagorac;0,3;Goalkeeper;Gnk Dinamo Zagreb;131310;1
Martin Zlomislic;0,3;Goalkeeper;Hnk Rijeka;495320;98
Karlo Speljak;0,3;Left Winger;Nk Lokomotiva Zagreb;943464;-
Fran Brodic;0,3;Centre-Forward;Hnk Gorica;226060;-
Matko Zirdum;0,3;Centre-Back;Slaven Belupo Koprivnica;371914;2
Benedik Mioc;0,3;Defensive Midfield;Nk Hrvatski Dragovoljac;245061;-
Arber Hoxha;0,3;Left Winger;Nk Lokomotiva Zagreb;458367;-
Luka Marin;0,3;Left-Back;Nk Istra 1961;434558;14
Serge-Junior Martinsson Ngouali;0,3;Defensive Midfield;Hnk Gorica;148219;-
Filip Jazvic;0,3;Centre-Forward;Nk Hrvatski Dragovoljac;145249;-
Antonio Ivancic;0,3;Midfield;Nk Istra 1961;388145;20
Paulius Golubickas;0,3;Midfield;Hnk Gorica;379150;21
Sime Grzan;0,3;Right Winger;Nk Osijek;186647;-
Facundo Caseres;0,3;Midfield;Nk Istra 1961;829434;-
Ivan Smolcic;0,3;Centre-Back;Hnk Rijeka;571271;-
Andrej Lukic;0,275;Centre-Back;Nk Hrvatski Dragovoljac;239951;-
