Players;Values;POS;Team;ID;Num
Ionut Burnea;0,15;Left-Back;Cs Mioveni;213584;6
Gabriel Vasvari;0,15;Defensive Midfield;Sepsi Osk Sf Gheorghe;177660;8
Stefan Blanaru;0,15;Centre-Forward;Cs Mioveni;212788;19
Daniel Toma;0,15;Central Midfield;Cs Mioveni;608304;7
Adrian Gidea;0,15;Central Midfield;Cfr Cluj;847618;75
Adama Sarr;0,15;Centre-Forward;Gaz Metan Media%C8%99;170939;-
Razvan Began;0,15;Goalkeeper;Sepsi Osk Sf Gheorghe;333376;12
Florin Achim;0,15;Right-Back;Academica Clinceni;212679;-
Vlad Achim;0,15;Defensive Midfield;Fc U Craiova 1948;69402;6
Pedro Machado;0,15;Centre-Back;Fc U Craiova 1948;598542;-
Virgil Draghia;0,15;Goalkeeper;Fc Rapid 1923;122652;90
Sorin Mogosanu;0,15;Goalkeeper;Fc U Craiova 1948;287222;1
Sorin Busu;0,15;Left-Back;Fc U Craiova 1948;57679;23
Gabriel Enache;0,15;Right-Back;Fc U Craiova 1948;197652;44
Alexandru Ilie;0,15;Central Midfield;Fc Voluntari;134608;21
Geani Cretu;0,15;Central Midfield;Fc Dinamo;540920;32
Paul Pirvulescu;0,15;Left-Back;Academica Clinceni;81494;-
Agron Rufati;0,15;Centre-Back;Academica Clinceni;460591;19
Jucie Lupeta;0,15;Right Winger;Acsc Fc Arges;269927;-
Laurentiu Branescu;0,15;Goalkeeper;Fc Viitorul Constan%C8%9Ba;156521;94
Dinu Moldovan;0,15;Goalkeeper;Afc Chindia Targoviste;129501;1
Muhamed Tehe Olawale;0,15;Centre-Forward;Fc Voluntari;391064;27
Viktor Angelov;0,15;Centre-Forward;Fc Voluntari;134457;-
Jimmy De Jonghe;0,15;Left-Back;Acsc Fc Arges;110671;-
George Merloi;0,15;Right Winger;Fc Voluntari;279355;10
