Players;Values;POS;Team;ID;Num
Echapora;1,0;Left Winger;Clube Atletico Mineiro;688896;48
Matheus Jussa;1,0;Defensive Midfield;Fortaleza Esporte Clube;347909;8
Jonathan Junior;1,0;Centre-Forward;Club Athletico Paranaense;599259;-
Caio Vinicius;1,0;Defensive Midfield;Goias Ec;565443;15
Rodriguinho;1,0;Midfield;Cuiaba Ec Mt ;77059;10
Hugo Moura;1,0;Defensive Midfield;Club Athletico Paranaense;644157;-
Caio;1,0;Left Winger;Fc Sao Paulo;963727;33
Jhon Arias;1,0;Midfield;Fluminense Rio De Janeiro;588989;21
Juan;1,0;Centre-Forward;Fc Sao Paulo;662332;31
Leonardo Realpe;1,0;Centre-Back;Red Bull Bragantino;656409;2
Iago Maidana;1,0;Centre-Back;America Futebol Clube Mg ;348261;3
Aderlan;1,0;Right-Back;Red Bull Bragantino;101506;13
Jo;1,0;Centre-Forward;Corinthians Sao Paulo;34156;77
Sorriso;1,0;Right Winger;Red Bull Bragantino;868101;27
Bento;1,0;Goalkeeper;Club Athletico Paranaense;691906;-
Lucas Freitas;1,0;Centre-Back;Se Palmeiras Sao Paulo;809716;34
Dede;1,0;Centre-Back;Club Athletico Paranaense;113094;3
Xavier;1,0;Defensive Midfield;Corinthians Sao Paulo;596426;39
Samuel Xavier;1,0;Right-Back;Fluminense Rio De Janeiro;198250;2
Pedro Bicalho;1,0;Central Midfield;Se Palmeiras Sao Paulo;637808;38
David da Hora;1,0;Left Winger;Fortaleza Esporte Clube;752724;33
Matheus Sales;1,0;Defensive Midfield;Coritiba Fc;407654;36
Matias Galarza;1,0;Central Midfield;Coritiba Fc;661269;15
Diego Godin;1,0;Centre-Back;Clube Atletico Mineiro;54928;14
Willian Bigode;1,0;Centre-Forward;Fluminense Rio De Janeiro;55338;17
Mayke;1,0;Right-Back;Se Palmeiras Sao Paulo;147361;12
Breno;1,0;Defensive Midfield;Botafogo Rio De Janeiro;697400;35
Igor Torres;1,0;Centre-Forward;Fortaleza Esporte Clube;823291;77
Rodinei;1,0;Right-Back;Flamengo Rio De Janeiro;185966;22
Chay;1,0;Midfield;Botafogo Rio De Janeiro;766381;14
Jorginho;0,9;Midfield;Atletico Clube Goianiense;155470;10
Lucas Sasha;0,9;Defensive Midfield;Fortaleza Esporte Clube;121986;88
Luis Oyama;0,9;Defensive Midfield;Botafogo Rio De Janeiro;555277;55
Thiaguinho;0,9;Right Winger;Flamengo Rio De Janeiro;638305;32
Weverson;0,9;Left-Back;Red Bull Bragantino;412367;26
Emanuel Britez;0,9;Right-Back;Fortaleza Esporte Clube;262851;19
Ygor Nogueira;0,9;Centre-Back;Esporte Clube Juventude;187211;44
Ricardinho;0,9;Centre-Forward;Atletico Clube Goianiense;868887;18
Jadson;0,9;Central Midfield;Esporte Clube Juventude;205179;16
Rene;0,9;Left-Back;Sc Internacional Porto Alegre;212209;6
