Players;Values;POS;Team;ID;Num
Denis Marandici;0,05;Left-Back;Nk Celje;249891;25
Slobodan Vuk;0,05;Centre-Forward;Nk Domzale;179062;89
Florijan Raduha;0,05;Goalkeeper;Nk Celje;519504;31
Nejc Ajhmajer;0,05;Right-Back;Nk Celje;622167;20
Jaka Bizjak;0,05;Centre-Forward;Nk Aluminij Kidricevo;109809;11
Matjaz Rozman;0,05;Goalkeeper;Nk Celje;70873;22
Metod Jurhar;0,05;Goalkeeper;Nk Celje;378128;1
Terry Lartey Sanniez;0,05;Right-Back;Nk Celje;241483;34
Tibor Gorenc Stankovic;0,05;Centre-Back;Nk Domzale;464165;27
Marko Zalokar;0,05;Goalkeeper;Ns Mura;180822;90
Zan Bucek;0,05;Left-Back;Ns Mura;952945;5
Aleksander Rajcevic;0,05;Centre-Back;Fc Koper;50337;26
Zacharie Iscaye;0,05;Right-Back;Nk Tabor Sezana;801576;77
Nana Kofi Babil;0,05;Left Winger;Nk Aluminij Kidricevo;734819;14
Jure Matjasic;0,05;Left Winger;Nk Aluminij Kidricevo;112448;18
Maj Roric;0,05;Central Midfield;Nk Celje;459890;71
Robert Caks;0,05;Centre-Forward;Nk Tabor Sezana;718031;19
Denis Adamov;0,05;Right-Back;Nk Domzale;321045;15
Marko Brkic;0,05;Central Midfield;Ns Mura;476045;-
Jovan Zogovic;0,05;Left Winger;Nk Domzale;650055;70
Luka Kambic;0,05;Right-Back;Fc Koper;390849;23
Chikwado Chukwu;0,05;Midfield;Nk Domzale;929442;24
Nermin Hodzic;0,05;Central Midfield;Nk Domzale;226279;-
Rok Maher;0,05;Central Midfield;Nk Maribor;502356;24
Collins Chinemerem Ugwueze;0,05;Defensive Midfield;Nk Domzale;551154;14
Cristojaye Daley;0,05;Midfield;Fc Koper;909027;80
Nik Fortuna;0,025;Midfielder;Nk Radomlje;930522;-
Lenart Brolih;0,025;Centre-Back;Nk Radomlje;521367;-
Gasper Petek;0,025;Centre-Back;Nk Radomlje;842658;-
Rai Rudonja;0,01;Attacking Midfielder;Fc Koper;949139;-
Ziga Dajcman;0,01;Centre-Back;Nk Domzale;627436;-
