Players;Values;POS;Team;ID;Num
Gilles Dewaele;1,4;Right-Back;Kv Kortrijk;250138;-
Tatsuhiro Sakamoto;1,4;Midfield;Kv Oostende;617408;18
Stef Peeters;1,4;Central Midfield;Kas Eupen;208542;8
Gianni Bruno;1,3;Centre-Forward;Kaa Gent;95604;19
Olivier Deman;1,3;Left Winger;Cercle Brugge;621802;23
Thomas Didillon;1,3;Goalkeeper;Cercle Brugge;182891;1
Vadis Odjidja-Ofoe;1,3;Central Midfield;Kaa Gent;38388;8
Taichi Hara;1,3;Centre-Forward;Vv St Truiden;495752;18
Casper De Norre;1,3;Central Midfield;Oud Heverlee Leuven;292806;24
Jordi Vanlerberghe;1,3;Centre-Back;Kv Mechelen;235275;30
Xavier Mercier;1,3;Midfield;Oud Heverlee Leuven;190146;10
Marko Ilic;1,2;Goalkeeper;Kv Kortrijk;343953;31
Aron Donnum;1,2;Left Winger;Standard Luttich;476836;-
Stipe Radic;1,2;Centre-Back;Beerschot V A ;371002;55
Ewoud Pletinckx;1,2;Centre-Back;Sv Zulte Waregem;491298;24
Anass Zaroury;1,2;Left Winger;Rsc Charleroi;491296;70
Stelios Andreou;1,2;Centre-Back;Rsc Charleroi;613964;21
Mousa Al-Tamari;1,2;Right Winger;Oud Heverlee Leuven;551505;11
Aleksandar Radovanovic;1,2;Centre-Back;Kv Kortrijk;339501;66
Dereck Kutesa;1,2;Left Winger;Sv Zulte Waregem;237669;19
Moussa Sissako;1,2;Centre-Back;Standard Luttich;536475;5
Mo Dauda;1,2;Left Winger;Rsc Anderlecht;360711;-
Jonas Bager;1,2;Centre-Back;Royale Union Saint Gilloise;260829;4
Daichi Hayashi;1,2;Centre-Forward;Vv St Truiden;690993;15
Runar Alex Runarsson;1,2;Goalkeeper;Oud Heverlee Leuven;205657;13
Thierry Ambrose;1,2;Centre-Forward;Kv Oostende;265763;68
Daan Heymans;1,2;Midfield;Rsc Charleroi;446491;18
Gaetan Coucke;1,2;Goalkeeper;Kv Mechelen;338651;1
Ameen Al-Dakhil;1,2;Centre-Back;Vv St Truiden;620598;3
Renaud Emond;1,2;Centre-Forward;Standard Luttich;168471;18
Chris Bedia;1,1;Centre-Forward;Rsc Charleroi;294791;-
Dinis Almeida;1,0;Centre-Back;Royal Antwerpen Fc;329519;61
Alessandro Ciranni;1,0;Right-Back;Sv Zulte Waregem;338680;14
Abdoul Tapsoba;1,0;Centre-Forward;Standard Luttich;640735;23
Elie Youan;1,0;Centre-Forward;Kv Mechelen;465715;10
Vitinho;1,0;Right-Back;Cercle Brugge;468249;2
Mustapha Bundu;1,0;Right Winger;Rsc Anderlecht;457728;-
Thibo Somers;1,0;Right Winger;Cercle Brugge;719456;34
Kristian Arnstad;1,0;Central Midfield;Rsc Anderlecht;581106;61
Mario Stroeykens;1,0;Striker;Rsc Anderlecht;588866;52
Shinji Kagawa;1,0;Midfield;Vv St Truiden;81785;10
Matej Mitrovic;1,0;Centre-Back;Fc Brugge;206734;15
Daiki Hashioka;1,0;Right-Back;Vv St Truiden;387191;4
Ritchie De Laet;1,0;Right-Back;Royal Antwerpen Fc;55687;2
Jules Van Cleemput;1,0;Right-Back;Rsc Charleroi;384280;4
Kristof D'Haene;1,0;Left-Back;Kv Kortrijk;156496;30
Anton Tanghe;1,0;Centre-Back;Kv Oostende;460848;33
Levan Shengelia;1,0;Right Winger;Oud Heverlee Leuven;329630;19
Kristiyan Malinov;1,0;Defensive Midfield;Oud Heverlee Leuven;282897;4
Konan N'Dri;1,0;Right Winger;Kas Eupen;649490;11
Theo Ndicka Matam;1,0;Left-Back;Kv Oostende;461595;7
Alexis De Sart;1,0;Central Midfield;Oud Heverlee Leuven;323713;21
Jordi Amat;1,0;Centre-Back;Kas Eupen;85289;5
Mory Konate;0,9;Midfield;Vv St Truiden;364370;6
Kouadio-Yves Dabila;0,9;Centre-Back;Rfc Seraing;503740;13
Kaveh Rezaei;0,9;Centre-Forward;Oud Heverlee Leuven;132553;99
Maximiliano Caufriez;0,9;Centre-Back;Vv St Truiden;369267;-
Maryan Shved;0,9;Right Winger;Kv Mechelen;359247;35
Julien Ngoy;0,9;Centre-Forward;Kas Eupen;286005;7
Stefan Knezevic;0,9;Centre-Back;Rsc Charleroi;293247;3
Denis Dragus;0,9;Centre-Forward;Standard Luttich;405399;7
Collins Fai;0,9;Right-Back;Standard Luttich;250638;-
