Players;Values;POS;Team;ID;Num
Pablo Gonzalez;0,45;Midfield;Sk Sigma Olmutz;215457;11
Christ Tiehi;0,45;Defensive Midfield;Fc Slovan Liberec;571821;14
Filip Havelka;0,45;Midfield;Fc Slovan Liberec;318099;8
Lukas Cerv;0,45;Central Midfield;Fk Pardubice;611049;18
Miroslav Kacer;0,45;Central Midfield;Fc Viktoria Pilsen;186382;66
Nemanja Kuzmanovic;0,45;Midfield;Fc Banik Ostrau;60472;11
Jan Kral;0,45;Centre-Back;Fc Hradec Kralove;358132;2
Tomas Ladra;0,45;Centre-Forward;Fk Mlada Boleslav;334803;9
Petr Reinberk;0,45;Right-Back;1 Fc Slovacko;70639;23
Daniel Vasulin;0,45;Centre-Forward;Fc Hradec Kralove;558473;15
Artem Kontsevoy;0,45;Left Winger;Fc Banik Ostrau;547528;18
Milos Kratochvil;0,45;Central Midfield;Fk Jablonec;289464;17
Filip Cihak;0,45;Centre-Back;Fk Pardubice;456143;8
David Houska;0,45;Central Midfield;Fk Jablonec;206926;8
Lubomir Tupta;0,45;Centre-Forward;Fc Slovan Liberec;344806;29
Ondrej Karafiat;0,45;Centre-Back;Fk Mlada Boleslav;181614;44
Denis Alijagic;0,425;Centre-Forward;Fc Slovan Liberec;668782;6
Michal Surzyn;0,4;Right-Back;Fk Jablonec;523509;23
Matej Valenta;0,4;Midfield;Sk Dynamo Ceske Budejovice;572240;21
Jakub Hora;0,4;Midfield;Sk Dynamo Ceske Budejovice;108007;23
Kristi Qose;0,4;Central Midfield;Mfk Karvina;267497;6
Roman Kvet;0,4;Central Midfield;Fc Bohemians Prag 1905;400649;19
Petr Hronek;0,4;Central Midfield;Fc Bohemians Prag 1905;280856;7
Tomas Malinsky;0,4;Midfield;Fk Jablonec;193590;6
Youba Drame;0,4;Midfield;Fc Fastav Zlin;560274;11
Christian Frydek;0,4;Midfield;Fc Slovan Liberec;339069;11
Jakub Povazanec;0,4;Defensive Midfield;Fk Jablonec;113003;7
Martin Kralik;0,4;Centre-Back;Sk Dynamo Ceske Budejovice;168417;3
Daniel Trubac;0,4;Midfield;Fk Teplice;265056;20
Ondrej Kudela;0,4;Centre-Back;Sk Slavia Prag;35699;15
Patrik Hellebrand;0,4;Midfield;Sk Dynamo Ceske Budejovice;339070;18
Martin Dolezal;0,4;Centre-Forward;Fk Jablonec;82026;-
Matus Macik;0,4;Goalkeeper;Sk Sigma Olmutz;381477;33
Stanislav Tecl;0,4;Centre-Forward;Sk Slavia Prag;81390;11
Joel Kayamba;0,4;Right Winger;Fc Viktoria Pilsen;384856;-
Simon Falta;0,4;Midfield;Fc Viktoria Pilsen;206919;-
Imad Rondic;0,4;Centre-Forward;Fc Slovan Liberec;464154;19
Vaclav Pilar;0,4;Midfield;Fk Jablonec;63955;11
David Puskac;0,4;Centre-Forward;Fc Bohemians Prag 1905;194562;24
Samuel Dancak;0,35;Central Midfield;Fk Mlada Boleslav;344809;16
Jakub Pokorny;0,35;Centre-Back;Fc Banik Ostrau;333494;20
Vlastimil Danicek;0,35;Defensive Midfield;1 Fc Slovacko;141099;28
Ondrej Mihalik;0,35;Centre-Forward;Sk Dynamo Ceske Budejovice;265051;17
Ruben Droehnle;0,35;Left-Back;Fk Teplice;324799;-
Jaroslav Svozil;0,35;Centre-Back;Fc Banik Ostrau;267503;23
Dominik Kostka;0,35;Midfield;Fk Pardubice;398001;26
Patrik Cavos;0,35;Defensive Midfield;Sk Dynamo Ceske Budejovice;283614;11
Martin Cedidla;0,35;Right-Back;Fc Fastav Zlin;633447;14
Rigino Cicilia;0,35;Centre-Forward;1 Fc Slovacko;275939;22
Jan Chramosta;0,35;Centre-Forward;Fc Bohemians Prag 1905;95792;77
Filip Kubala;0,35;Striker;Fc Hradec Kralove;339077;9
Matej Trusa;0,35;Centre-Forward;Fc Viktoria Pilsen;652698;11
Jakub Markovic;0,35;Goalkeeper;Fk Pardubice;486605;32
Jakub Klima;0,35;Centre-Back;Fc Hradec Kralove;539698;14
Robert Jukl;0,35;Central Midfield;Fk Teplice;523507;19
Mohamed Tijani;0,35;Centre-Back;Fk Teplice;534375;24
Michal Fukala;0,35;Right-Back;Fc Slovan Liberec;500308;24
Dyjan Azevedo;0,35;Left Winger;Fc Banik Ostrau;154335;-
Dominik Plechaty;0,35;Centre-Back;Fc Slovan Liberec;456146;2
Daniel Kostl;0,35;Centre-Back;Fc Bohemians Prag 1905;293358;23
Jiri Boula;0,35;Central Midfield;Fc Banik Ostrau;464273;5
Jan Mikula;0,35;Left-Back;Fc Slovan Liberec;178467;3
Pavel Zifcak;0,35;Left Winger;Sk Sigma Olmutz;503966;9
Jakub Martinec;0,35;Centre-Back;Fk Jablonec;293360;22
Vladislav Levin;0,35;Central Midfield;Fc Bohemians Prag 1905;260265;-
Mick van Buren;0,35;Right Winger;Sk Slavia Prag;189053;-
Vaclav Sejk;0,35;Centre-Forward;Ac Sparta Prag;629777;-
Martin Hala;0,35;Midfield;Sk Sigma Olmutz;146711;-
Lukas Budinsky;0,35;Midfield;Fc Banik Ostrau;187591;32
Martin Suchomel;0,35;Left-Back;Ac Sparta Prag;707327;48
Juraj Chvatal;0,3;Right-Back;Sk Sigma Olmutz;291231;20
Vakhtang Chanturishvili;0,3;Midfield;Fc Fastav Zlin;187115;18
Jiri Letacek;0,3;Goalkeeper;Fk Pardubice;339079;22
Jan Navratil;0,3;Midfield;Sk Sigma Olmutz;95802;30
Tomas Necid;0,3;Centre-Forward;Fc Bohemians Prag 1905;39665;37
Vlasiy Sinyavskiy;0,3;Left Winger;Mfk Karvina;261010;99
Frantisek Cech;0,3;Centre-Back;Fc Hradec Kralove;321177;25
Denis Donat;0,3;Centre-Back;Fc Hradec Kralove;665571;-
Matej Hybs;0,3;Left-Back;Fc Viktoria Pilsen;137621;-
Filip Novotny;0,3;Midfield;Fc Hradec Kralove;333253;16
Yusuf;0,3;Centre-Forward;Fc Slovan Liberec;351181;9
Erik Prekop;0,3;Centre-Forward;Fc Hradec Kralove;446573;11
