Players;Values;POS;Team;ID;Num
Tobias Figueiredo;1,8;Centre-Back;Nottingham Forest;122077;3
Jamie Paterson;1,8;Striker;Swansea City;156886;12
Tommy Smith;1,8;Right-Back;Stoke City;121398;2
Patrick Bauer;1,8;Centre-Back;Preston North End;94603;5
Yoann Barbet;1,8;Centre-Back;Queens Park Rangers;159838;6
Marc Bola;1,8;Left-Back;Fc Middlesbrough;340310;27
Aaron Leya Iseka;1,8;Centre-Forward;Fc Barnsley;289587;11
Jake Bidwell;1,8;Left-Back;Swansea City;121250;-
Jordan Hugill;1,8;Centre-Forward;West Bromwich Albion;291544;-
Jamal Lowe;1,8;Right Winger;Afc Bournemouth;239949;18
Reece Burke;1,8;Centre-Back;Luton Town;264220;16
Matija Sarkic;1,8;Goalkeeper;Birmingham City;293257;13
Morgan Rogers;1,8;Left Winger;Afc Bournemouth;503743;-
Amari'i Bell;1,8;Left-Back;Luton Town;278166;29
Josh Murphy;1,8;Left Winger;Preston North End;199528;45
Leandro Bacuna;1,8;Central Midfield;Cardiff City;126014;7
Enda Stevens;1,5;Left-Back;Sheffield United;85706;3
Rubin Colwill;1,5;Midfield;Cardiff City;626474;27
Jake Livermore;1,5;Defensive Midfield;West Bromwich Albion;61832;8
Rhys Norrington-Davies;1,5;Left-Back;Sheffield United;543164;33
Nahki Wells;1,5;Centre-Forward;Bristol City;173483;21
Danel Sinani;1,5;Midfield;Huddersfield Town;346499;-
Steven Sessegnon;1,5;Right-Back;Fc Fulham;406558;-
Aden Flint;1,5;Centre-Back;Cardiff City;105324;5
Ollie Turton;1,5;Right-Back;Huddersfield Town;148660;20
Matt Phillips;1,5;Right Winger;West Bromwich Albion;77274;10
Callum O'Dowda;1,5;Midfield;Bristol City;255679;11
Terence Kongolo;1,5;Centre-Back;Fc Fulham;152651;5
Tom Lees;1,5;Centre-Back;Huddersfield Town;121333;32
Naby Sarr;1,5;Centre-Back;Huddersfield Town;203532;23
Samy Morsy;1,5;Central Midfield;Fc Middlesbrough;123551;-
Jordan Storey;1,5;Centre-Back;Preston North End;435198;14
Billy Mitchell;1,5;Defensive Midfield;Fc Millwall;671821;24
Maxime Colin;1,5;Right-Back;Birmingham City;156618;2
Jack Robinson;1,5;Centre-Back;Sheffield United;128909;19
Matt Crooks;1,5;Midfield;Fc Middlesbrough;169416;25
Kean Bryan;1,5;Centre-Back;West Bromwich Albion;214928;22
Nathan Baker;1,5;Centre-Back;Bristol City;62638;17
Ali McCann;1,5;Central Midfield;Preston North End;450714;13
Simon Sluga;1,5;Goalkeeper;Luton Town;188201;-
Braian Ojeda;1,5;Central Midfield;Nottingham Forest;491596;21
Rob Atkinson;1,5;Centre-Back;Bristol City;531783;5
Marlon Pack;1,5;Central Midfield;Cardiff City;118779;21
Tom Barkhuizen;1,5;Right Winger;Preston North End;160137;29
Allan Campbell;1,5;Central Midfield;Luton Town;347619;22
George Honeyman;1,5;Midfield;Hull City;218140;10
Tom Lockyer;1,5;Centre-Back;Luton Town;207742;15
Onel Hernandez;1,5;Left Winger;Birmingham City;109751;25
Amine Bassi;1,5;Midfield;Fc Barnsley;506009;27
Jonathan Leko;1,5;Right Winger;Birmingham City;314266;14
Scott Malone;1,5;Left-Back;Fc Millwall;101682;11
Murray Wallace;1,5;Left-Back;Fc Millwall;174099;3
Shaun Hutchinson;1,5;Centre-Back;Fc Millwall;61417;4
Sam Cosgrove;1,5;Centre-Forward;Birmingham City;351691;-
Gavin Kilkenny;1,5;Central Midfield;Afc Bournemouth;469064;26
Iliman Ndiaye;1,5;Striker;Sheffield United;623570;29
Adam Smith;1,5;Right-Back;Afc Bournemouth;61841;15
Daniel Ayala;1,5;Centre-Back;Blackburn Rovers;78966;5
Mohamed Drager;1,3;Right Winger;Nottingham Forest;192167;-
Sonny Bradley;1,2;Centre-Back;Luton Town;127794;5
Brad Potts;1,2;Midfield;Preston North End;237013;44
Stefan Johansen;1,2;Central Midfield;Queens Park Rangers;62008;7
Greg Docherty;1,2;Central Midfield;Hull City;227618;8
Jordy de Wijs;1,2;Centre-Back;Queens Park Rangers;215096;-
Andrew Hughes;1,2;Left-Back;Preston North End;191865;16
