Players;Values;POS;Team;ID;Num
Tino Kadewere;6,0;Centre-Forward;Olympique Lyon;384060;11
Enzo Le Fee;6,0;Midfield;Fc Lorient;633992;10
Jens Cajuste;5,0;Defensive Midfield;Stade Reims;468066;8
Ike Ugbo;5,0;Centre-Forward;Es Troyes Ac;339943;13
Junior Dina Ebimbe;5,0;Midfield;Fc Paris Saint Germain;536482;28
Lucas Perrin;5,0;Centre-Back;Rc Strassburg Alsace;352392;5
Jordan Ferri;5,0;Central Midfield;Montpellier Hsc;118284;12
Remi Oudin;5,0;Right Winger;Fc Girondins Bordeaux;399543;28
Chrislain Matsima;5,0;Centre-Back;As Monaco;569383;34
Dimitri Payet;5,0;Midfield;Olympique Marseille;37647;10
Strahinja Pavlovic;5,0;Centre-Back;As Monaco;574671;-
Thomas Foket;5,0;Right-Back;Stade Reims;215114;32
Simon Banza;5,0;Centre-Forward;Rc Lens;344869;-
Marshall Munetsi;5,0;Defensive Midfield;Stade Reims;414908;15
Rominigue Kouame;5,0;Midfield;Es Troyes Ac;277635;6
Brendan Chardonnet;5,0;Centre-Back;Stade Brest 29;250779;5
Ibrahima Niane;5,0;Centre-Forward;Fc Metz;490417;7
Sinaly Diomande;5,0;Centre-Back;Olympique Lyon;702441;2
Ronael Pierre-Gabriel;5,0;Right-Back;Stade Brest 29;410185;18
Quentin Merlin;5,0;Left-Back;Fc Nantes;557613;29
Layvin Kurzawa;5,0;Left-Back;Fc Paris Saint Germain;126710;20
Andrei Girotto;5,0;Centre-Back;Fc Nantes;270051;3
Nicolas Cozza;5,0;Left-Back;Montpellier Hsc;485965;31
Jean Onana;5,0;Defensive Midfield;Losc Lille;656441;-
Jimmy Cabot;5,0;Midfield;Sco Angers;206912;11
Edon Zhegrova;5,0;Right Winger;Losc Lille;496857;23
Kiki Kouyate;5,0;Centre-Back;Fc Metz;211637;23
Ignatius Ganago;5,0;Centre-Forward;Rc Lens;531949;9
Billal Brahimi;5,0;Left Winger;Ogc Nizza;543051;14
Maxime Esteve;4,5;Centre-Back;Montpellier Hsc;842341;14
Mamadou Sakho;4,5;Centre-Back;Montpellier Hsc;47713;3
Ibrahima Kone;4,5;Forward;Fc Lorient;490223;9
Arber Zeneli;4,5;Left Winger;Stade Reims;222876;10
David Costa;4,5;Midfield;Rc Lens;719442;20
Junior Sambia;4,5;Right-Back;Montpellier Hsc;335147;6
Irvin Cardona;4,5;Centre-Forward;Stade Brest 29;342226;14
Yvann Macon;4,5;Right-Back;As Saint Etienne;580747;27
Patrick Berg;4,5;Defensive Midfield;Rc Lens;308439;6
Wylan Cyprien;4,5;Central Midfield;Fc Nantes;182889;8
Marco Bizot;4,5;Goalkeeper;Stade Brest 29;124884;40
Pietro Pellegri;4,5;Centre-Forward;As Monaco;364133;-
Mama Balde;4,5;Forward;Es Troyes Ac;325223;25
Jonathan Gradit;4,5;Centre-Back;Rc Lens;126557;24
Ilan Kebbal;4,5;Midfield;Stade Reims;739769;20
Lucas Da Cunha;4,0;Right Winger;Clermont Foot 63;495667;10
Leo Jardim;4,0;Goalkeeper;Losc Lille;288415;30
Giulian Biancone;4,0;Right-Back;Es Troyes Ac;536507;4
Dan Ndoye;4,0;Right Winger;Ogc Nizza;365108;-
Wahbi Khazri;4,0;Centre-Forward;As Saint Etienne;103565;10
Pedro Mendes;4,0;Centre-Back;Montpellier Hsc;72857;5
Renaud Ripart;4,0;Right Winger;Es Troyes Ac;234802;20
Zaydou Youssouf;4,0;Central Midfield;As Saint Etienne;471582;28
Hassane Kamara;4,0;Left-Back;Ogc Nizza;290017;-
Jean-Charles Castelletto;4,0;Centre-Back;Fc Nantes;182875;21
Xavi Simons;4,0;Midfield;Fc Paris Saint Germain;566931;34
Issa Kabore;4,0;Right-Back;Es Troyes Ac;649452;29
Falaye Sacko;4,0;Right-Back;As Saint Etienne;364857;14
Lilian Brassier;4,0;Centre-Back;Stade Brest 29;485960;3
