Players;Values;POS;Team;ID;Num
Tayfur Bingol;1,8;Right-Back;Alanyaspor;184440;75
Serdar Gurler;1,8;Left Winger;Konyaspor;98512;-
Awer Mabil;1,8;Left Winger;Kasimpasa;255729;45
Fatih Kurucuk;1,8;Centre-Back;Hatayspor;337516;-
Mesut Ozil;1,8;Midfield;Fenerbahce Istanbul;35664;10
Mehdi Boudjemaa;1,8;Central Midfield;Hatayspor;496357;8
Erdogan Yesilyurt;1,8;Right Winger;Sivasspor;158946;17
Cherif Ndiaye;1,8;Centre-Forward;Goztepe;480705;-
Simon Deli;1,8;Centre-Back;Adana Demirspor;234124;91
Emre Demir;1,8;Midfield;Kayserispor;637669;14
Enzo Crivelli;1,8;Centre-Forward;Antalyaspor;291110;-
Alin Tosca;1,8;Centre-Back;Gaziantep Fk;148004;6
Faycal Fajr;1,8;Central Midfield;Sivasspor;174344;76
Valentin Eysseric;1,7;Midfield;Kasimpasa;126687;13
Mbaye Diagne;1,7;Centre-Forward;Galatasaray Istanbul;271966;90
Fredrik Ulvestad;1,7;Central Midfield;Sivasspor;158022;23
Emre Mor;1,7;Right Winger;Fatih Karagumruk;283223;9
Mert Cetin;1,7;Centre-Back;Kayserispor;391498;45
Konrad Michalak;1,7;Right Winger;Konyaspor;387160;77
Nazim Sangare;1,7;Right-Back;Fenerbahce Istanbul;157113;30
Ravil Tagir;1,6;Centre-Back;Istanbul Basaksehir Fk;655893;4
Serdar Saatci;1,6;Centre-Back;Besiktas Istanbul;655899;46
Carlos Mane;1,6;Right Winger;Kayserispor;182711;20
Yusuf Sari;1,5;Right Winger;Caykur Rizespor;517376;18
Alexander Merkel;1,5;Central Midfield;Gaziantep Fk;86926;52
Sinan Kurt;1,5;Central Midfield;Adana Demirspor;244285;8
Recep Niyaz;1,5;Midfield;Gaziantep Fk;105653;20
Fredy;1,5;Central Midfield;Antalyaspor;87854;16
Angelo Sagal;1,5;Left Winger;Gaziantep Fk;190941;28
Joseph Attamah;1,5;Defensive Midfield;Kayserispor;263546;3
Benjamin Stambouli;1,5;Defensive Midfield;Adana Demirspor;127160;90
Oguz Aydin;1,5;Left Winger;Alanyaspor;563749;70
Paul-Jose Mpoku;1,5;Midfield;Konyaspor;73846;40
Enis Destan;1,5;Centre-Forward;Trabzonspor;699980;94
Onur Ergun;1,5;Midfield;Hatayspor;293998;4
Munir;1,5;Goalkeeper;Hatayspor;97925;-
Gokhan Akkan;1,5;Goalkeeper;Caykur Rizespor;223025;23
Obinna Nwobodo;1,5;Defensive Midfield;Goztepe;364299;-
Cesar Pinares;1,5;Midfield;Altay Sk;61856;21
Sergio;1,5;Right Winger;Giresunspor;456449;7
Mario Gavranovic;1,5;Centre-Forward;Kayserispor;61380;19
