Players;Values;POS;Team;ID;Num
Ivan Perisic;10,0;Midfield;Inter Mailand;42460;14
Alessio Cragno;10,0;Goalkeeper;Cagliari Calcio;12907;28
Guglielmo Vicario;10,0;Goalkeeper;Fc Empoli;286047;13
Kristjan Asllani;10,0;Defensive Midfield;Fc Empoli;543771;23
Borja Mayoral;9,0;Centre-Forward;As Rom;298976;-
Jerdy Schouten;9,0;Defensive Midfield;Fc Bologna;347900;30
Riccardo Sottil;9,0;Left Winger;Ac Florenz;386455;33
Davide Zappacosta;9,0;Right-Back;Atalanta Bergamo;173859;77
Rade Krunic;9,0;Central Midfield;Ac Mailand;259953;33
Luca Pellegrini;9,0;Left-Back;Juventus Turin;346567;17
Gianluca Busio;8,5;Central Midfield;Venezia Fc;504209;27
Giulio Maggiore;8,5;Central Midfield;Spezia Calcio;353796;25
Alfred Duncan;8,5;Central Midfield;Ac Florenz;184894;32
Rafael Toloi;8,0;Centre-Back;Atalanta Bergamo;72441;2
Henrikh Mkhitaryan;8,0;Midfield;As Rom;55735;77
Nadiem Amiri;8,0;Central Midfield;Genua Cfc;232454;8
Juan Cuadrado;8,0;Midfield;Juventus Turin;91970;11
Toma Basic;8,0;Central Midfield;Lazio Rom;334835;88
Roberto Gagliardini;8,0;Central Midfield;Inter Mailand;197471;5
Zinho Vanheusden;8,0;Centre-Back;Genua Cfc;338672;3
Mario Rui;8,0;Left-Back;Ssc Neapel;87884;6
Eldor Shomurodov;8,0;Centre-Forward;As Rom;358166;14
Chris Smalling;8,0;Centre-Back;As Rom;103427;6
Diego Demme;8,0;Defensive Midfield;Ssc Neapel;82070;4
Matias Vina;7,5;Left-Back;As Rom;439072;5
Antonio Sanabria;7,5;Centre-Forward;Fc Turin;234523;19
Simone Bastoni;7,5;Central Midfield;Spezia Calcio;257751;20
Jose Luis Palomino;7,5;Centre-Back;Atalanta Bergamo;125020;6
Jean-Victor Makengo;7,5;Central Midfield;Udinese Calcio;322305;6
Adam Marusic;7,5;Right-Back;Lazio Rom;239802;77
Nicolo Casale;7,5;Centre-Back;Hellas Verona;389837;16
Mattia Viti;7,0;Centre-Back;Fc Empoli;493702;42
Kaio Jorge;7,0;Centre-Forward;Juventus Turin;620477;21
Lucien Agoume;7,0;Midfield;Inter Mailand;569384;-
Raoul Bellanova;7,0;Right-Back;Cagliari Calcio;357992;12
Szymon Zurkowski;7,0;Central Midfield;Fc Empoli;387234;27
Adam Ounas;7,0;Right Winger;Ssc Neapel;400485;33
Gian Marco Ferrari;7,0;Centre-Back;Us Sassuolo;277167;31
David Zima;7,0;Centre-Back;Fc Turin;544149;6
Mert Muldur;7,0;Right-Back;Us Sassuolo;353922;17
Vedat Muriqi;7,0;Centre-Forward;Lazio Rom;256267;-
Stefano Sensi;7,0;Central Midfield;Sampdoria Genua;216179;5
Martin Satriano;7,0;Centre-Forward;Inter Mailand;640109;-
Thomas Strakosha;7,0;Goalkeeper;Lazio Rom;222209;1
Axel Tuanzebe;7,0;Centre-Back;Ssc Neapel;342046;3
Morten Thorsby;7,0;Central Midfield;Sampdoria Genua;226524;2
Matteo Lovato;7,0;Centre-Back;Atalanta Bergamo;459655;-
Nicolo Fagioli;6,5;Central Midfield;Juventus Turin;432090;-
Erick Pulgar;6,5;Defensive Midfield;Ac Florenz;215616;-
Roberto Pereyra;6,5;Central Midfield;Udinese Calcio;112302;37
Bartlomiej Dragowski;6,0;Goalkeeper;Ac Florenz;208166;69
Marko Arnautovic;6,0;Centre-Forward;Fc Bologna;41384;9
Emil Audero;6,0;Goalkeeper;Sampdoria Genua;256339;1
Amadou Diawara;6,0;Defensive Midfield;As Rom;355501;42
Rui Patricio;6,0;Goalkeeper;As Rom;45026;1
Marko Rog;6,0;Central Midfield;Cagliari Calcio;317482;6
Rogerio;6,0;Left-Back;Us Sassuolo;401527;6
Simon Kjaer;6,0;Centre-Back;Ac Mailand;48859;24
Leonardo Bonucci;6,0;Centre-Back;Juventus Turin;39983;19
Nehuen Perez;6,0;Centre-Back;Udinese Calcio;491693;2
Mattia De Sciglio;6,0;Right-Back;Juventus Turin;88682;2
Carles Perez;6,0;Right Winger;As Rom;282810;11
Alex Sandro;6,0;Left-Back;Juventus Turin;79960;12
Junior Messias;6,0;Right Winger;Ac Mailand;449151;30
Stephan El Shaarawy;6,0;Left Winger;As Rom;94529;92
Matteo Gabbia;6,0;Centre-Back;Ac Mailand;323167;46
Felix Afena-Gyan;6,0;Centre-Forward;As Rom;872380;64
Lys Mousset;6,0;Centre-Forward;Us Salernitana 1919;291422;99
Rodrigo Becao;6,0;Centre-Back;Udinese Calcio;410158;50
Jovane Cabral;5,5;Left Winger;Lazio Rom;448466;11
Mergim Vojvoda;5,5;Right-Back;Fc Turin;336125;27
Patric;5,5;Centre-Back;Lazio Rom;126729;4
Valentin Mihaila;5,5;Left Winger;Atalanta Bergamo;535469;20
Martin Erlic;5,5;Centre-Back;Spezia Calcio;357003;28
Alessandro Florenzi;5,5;Right-Back;Ac Mailand;130365;25
Walace;5,0;Defensive Midfield;Udinese Calcio;323954;11
Youssef Maleh;5,0;Central Midfield;Ac Florenz;324377;14
German Pezzella;5,0;Centre-Back;Ac Florenz;113133;-
Daniele Verde;5,0;Right Winger;Spezia Calcio;256361;10
Fabio Miretti;5,0;Central Midfield;Juventus Turin;571607;-
Emanuel Vignato;5,0;Right Winger;Fc Bologna;394346;55
Roberto Soriano;5,0;Midfield;Fc Bologna;63186;21
Andrea Cambiaso;5,0;Left-Back;Genua Cfc;459658;50
Brandon Soppy;5,0;Right-Back;Udinese Calcio;546880;93
Pablo Mari;5,0;Centre-Back;Udinese Calcio;210178;22
Samir Caetano;5,0;Centre-Back;Udinese Calcio;255744;-
Andrea Carboni;5,0;Centre-Back;Cagliari Calcio;481834;44
Koray Gunter;5,0;Centre-Back;Hellas Verona;115763;21
Federico Bonazzoli;5,0;Centre-Forward;Us Salernitana 1919;241527;9
Leo Ostigard;5,0;Centre-Back;Genua Cfc;367284;55
Sebastian Walukiewicz;5,0;Centre-Back;Cagliari Calcio;345458;40
Davide Faraoni;5,0;Right-Back;Hellas Verona;73926;5
Matteo Darmian;5,0;Right-Back;Inter Mailand;54906;36
Kelvin Yeboah;5,0;Centre-Forward;Genua Cfc;589737;45
Giuseppe Pezzella;5,0;Left-Back;Atalanta Bergamo;336960;13
Ruan Tressoldi;5,0;Centre-Back;Us Sassuolo;555015;44
Jeremy Toljan;5,0;Right-Back;Us Sassuolo;129674;22
Mohamed Ihattaren;5,0;Midfield;Sampdoria Genua;503638;-
Elseid Hysaj;5,0;Right-Back;Lazio Rom;200056;23
Kaan Ayhan;5,0;Centre-Back;Us Sassuolo;119031;5
Danilo Cataldi;5,0;Defensive Midfield;Lazio Rom;199733;32
Thomas Henry;5,0;Centre-Forward;Venezia Fc;412513;14
David Ospina;5,0;Goalkeeper;Ssc Neapel;73396;25
Simone Verdi;5,0;Midfield;Fc Turin;130360;-
Gonzalo Villar;5,0;Central Midfield;As Rom;398163;-
Georgios Kyriakopoulos;5,0;Left-Back;Us Sassuolo;311178;77
Marco Silvestri;5,0;Goalkeeper;Udinese Calcio;85528;1
Silvan Hefti;5,0;Right-Back;Genua Cfc;237666;36
Fabiano Parisi;4,5;Left-Back;Fc Empoli;547985;65
Pawel Dawidowicz;4,5;Centre-Back;Hellas Verona;248732;27
Omar Colley;4,5;Centre-Back;Sampdoria Genua;174733;15
Pietro Pellegri;4,5;Centre-Forward;Ac Mailand;364133;-
David Okereke;4,5;Centre-Forward;Venezia Fc;413605;77
Gianluca Gaetano;4,5;Midfield;Ssc Neapel;358008;-
Konstantinos Manolas;4,5;Centre-Back;Ssc Neapel;104752;-
Lorenzo Montipo;4,5;Goalkeeper;Hellas Verona;241923;96
Alessandro Zanoli;4,0;Right-Back;Ssc Neapel;397225;59
Dimitrios Nikolaou;4,0;Centre-Back;Spezia Calcio;292772;43
Federico Ceccherini;4,0;Centre-Back;Hellas Verona;163639;17
Martin Hongla;4,0;Defensive Midfield;Hellas Verona;398808;78
Edin Dzeko;4,0;Centre-Forward;Inter Mailand;28396;9
Bartosz Bereszynski;4,0;Right-Back;Sampdoria Genua;144143;24
Johan Vasquez;4,0;Centre-Back;Genua Cfc;532937;15
Samu Castillejo;4,0;Right Winger;Ac Mailand;195171;7
Mattia Aramu;4,0;Midfield;Venezia Fc;200188;10
Michael Cuisance;4,0;Central Midfield;Venezia Fc;344600;21
Lukasz Skorupski;4,0;Goalkeeper;Fc Bologna;80894;28
Adama Soumaoro;4,0;Centre-Back;Fc Bologna;126673;5
Francesco Acerbi;4,0;Centre-Back;Lazio Rom;131075;33
Jean-Pierre Nsame;4,0;Centre-Forward;Venezia Fc;225055;9
Mohamed Fares;4,0;Midfield;Genua Cfc;287700;-
Jakub Jankto;4,0;Midfield;Sampdoria Genua;319160;-
Janis Antiste;4,0;Centre-Forward;Spezia Calcio;538974;22
Alessandro Buongiorno;4,0;Centre-Back;Fc Turin;386446;99
Mattia Perin;4,0;Goalkeeper;Juventus Turin;110923;36
Juan Jesus;4,0;Centre-Back;Ssc Neapel;121985;5
Manolo Gabbiadini;4,0;Centre-Forward;Sampdoria Genua;112343;23
Emil Bohinen;4,0;Central Midfield;Us Salernitana 1919;406806;15
Dries Mertens;4,0;Striker;Ssc Neapel;56416;14
Filip Djuricic;4,0;Midfield;Us Sassuolo;94307;10
Roberto Piccoli;4,0;Centre-Forward;Genua Cfc;432092;9
Darko Lazovic;4,0;Midfield;Hellas Verona;70411;8
Kevin Bonifazi;3,8;Centre-Back;Fc Bologna;247377;4
Gabriele Zappa;3,8;Right-Back;Cagliari Calcio;392569;25
Morten Frendrup;3,7;Central Midfield;Genua Cfc;503871;32
Giangiacomo Magnani;3,6;Centre-Back;Hellas Verona;310458;-
Lazar Samardzic;3,5;Midfield;Udinese Calcio;528833;24
Karol Linetty;3,5;Central Midfield;Fc Turin;225873;77
Daniele Rugani;3,5;Centre-Back;Juventus Turin;162959;24
Jeison Murillo;3,5;Centre-Back;Sampdoria Genua;131102;-
Olivier Giroud;3,5;Centre-Forward;Ac Mailand;82442;9
Ronaldo Vieira;3,5;Central Midfield;Sampdoria Genua;434676;14
Tommaso Augello;3,5;Left-Back;Sampdoria Genua;284595;3
Ionut Radu;3,5;Goalkeeper;Inter Mailand;303657;97
Radu Dragusin;3,5;Centre-Back;Sampdoria Genua;568559;-
