Players;Values;POS;Team;ID;Num
Sten Grytebust;0,5;Goalkeeper;Aalesunds Fk;73417;1
Amor Layouni;0,5;Right Winger;Valerenga Fotball;208880;11
Fredrik Haugen;0,5;Central Midfield;Aalesunds Fk;73450;8
Morten Konradsen;0,5;Central Midfield;Fk Bodo Glimt;224080;16
Pernambuco;0,5;Left Winger;Fk Bodo Glimt;654384;28
Gustav Engvall;0,45;Centre-Forward;Sarpsborg 08 Ff;248024;30
Casper Tengstedt;0,45;Centre-Forward;Rosenborg Bk;464598;17
Runar Espejord;0,4;Centre-Forward;Fk Bodo Glimt;257808;11
Kaan Kairinen;0,4;Central Midfield;Lillestrom Sk;322989;6
Sander Moen Foss;0,4;Centre-Back;Sandefjord Fotball;440972;17
Jacob Storevik;0,4;Goalkeeper;Sandefjord Fotball;214774;1
Peter Therkildsen;0,4;Central Midfield;Fk Haugesund;428444;7
Liridon Kalludra;0,4;Midfield;Kristiansund Bk;91230;10
Alioune Ndour;0,4;Centre-Forward;Fk Haugesund;513295;25
Akor Adams;0,4;Centre-Forward;Lillestrom Sk;607034;9
Leonard Zuta;0,4;Left-Back;Valerenga Fotball;214625;5
Brynjar Ingi Bjarnason;0,4;Centre-Back;Valerenga Fotball;569171;23
John Olav Norheim;0,4;Centre-Back;Fk Jerv;268325;16
Holmar Orn Eyjolfsson;0,4;Centre-Back;Rosenborg Bk;54871;15
Ole Martin Kolskogen;0,4;Centre-Back;Fk Jerv;519561;14
Oystein Ovretveit;0,4;Goalkeeper;Fk Jerv;183718;20
Ulrik Fredriksen;0,4;Centre-Back;Fk Haugesund;501989;15
Victor Boniface;0,4;Centre-Forward;Fk Bodo Glimt;656681;8
Hasan Kurucay;0,4;Centre-Back;Hamarkameratene;292812;58
Soren Reese;0,4;Centre-Back;Fk Haugesund;143101;5
Clement Bayiha;0,4;Right-Back;Hamarkameratene;589005;12
Odin Luras Bjortuft;0,4;Centre-Back;Odds Bk;502558;4
Syver Aas;0,4;Right Winger;Odds Bk;670110;18
Leopold Wahlstedt;0,4;Goalkeeper;Odds Bk;441892;12
Egil Selvik;0,4;Goalkeeper;Fk Haugesund;380744;1
Morten Bjorlo;0,4;Midfield;Hamarkameratene;230361;11
Per Ciljan Skjelbred;0,4;Central Midfield;Rosenborg Bk;18918;5
Nino Zugelj;0,4;Right Winger;Fk Bodo Glimt;496989;29
Viljar Vevatne;0,4;Centre-Back;Viking Stavanger;240012;3
Jonas Enkerud;0,4;Centre-Forward;Hamarkameratene;158458;9
Harmeet Singh;0,4;Central Midfield;Sandefjord Fotball;62125;24
William Kurtovic;0,4;Defensive Midfield;Sandefjord Fotball;323296;8
Gianni Stensness;0,4;Centre-Back;Viking Stavanger;627472;6
Conrad Wallem;0,4;Right Winger;Odds Bk;504189;14
Gilli Sorensen;0,4;Right-Back;Odds Bk;95990;11
Petter Strand;0,4;Central Midfield;Valerenga Fotball;319661;24
Joacim Holtan;0,4;Centre-Forward;Fk Haugesund;778168;11
Brynjolfur Darri Willumsson;0,4;Centre-Forward;Kristiansund Bk;464444;17
Brice Wembangomo;0,4;Right-Back;Fk Bodo Glimt;331214;5
Isak Helstad Amundsen;0,4;Centre-Back;Fk Bodo Glimt;746604;6
Marius Hoibraten;0,4;Centre-Back;Fk Bodo Glimt;208587;4
Kent-Are Antonsen;0,4;Central Midfield;Tromso Il;238342;8
Lars Mogstad Ranger;0,4;Right-Back;Lillestrom Sk;545648;2
Lasse Nordas;0,4;Centre-Forward;Tromso Il;781270;9
Dario Canadjija;0,4;Defensive Midfield;Aalesunds Fk;193998;27
Erlend Segberg;0,4;Defensive Midfield;Aalesunds Fk;369101;6
Aliou Coly;0,4;Centre-Back;Kristiansund Bk;220841;19
John Kitolano;0,4;Left-Back;Aalesunds Fk;412597;16
Besim Serbecic;0,4;Centre-Back;Aalesunds Fk;350967;25
Bjorn Inge Utvik;0,4;Centre-Back;Sarpsborg 08 Ff;226530;4
Anders Hagelskjaer;0,4;Centre-Back;Sarpsborg 08 Ff;345647;13
Michael Lansing;0,4;Goalkeeper;Aalesunds Fk;448696;13
Espen Garnas;0,4;Centre-Back;Lillestrom Sk;269010;4
Eirik Wichne;0,4;Right-Back;Sarpsborg 08 Ff;351524;32
Andreas Hopmark;0,4;Centre-Back;Kristiansund Bk;230141;6
Axel Lindahl;0,4;Right-Back;Fk Bodo Glimt;381705;-
Yann-Erik de Lanlay;0,4;Central Midfield;Viking Stavanger;163642;11
Markus Solbakken;0,4;Central Midfield;Viking Stavanger;418567;8
Edvard Tagseth;0,4;Midfield;Rosenborg Bk;432700;20
Bendik Bye;0,4;Centre-Forward;Kristiansund Bk;182176;13
David Datro Fofana;0,4;Centre-Forward;Molde Fk;787232;-
Agon Mucolli;0,4;Left Winger;Kristiansund Bk;293316;9
Magnus Grodem;0,4;Midfield;Molde Fk;343064;22
Markus Andre Kaasa;0,4;Midfield;Molde Fk;463030;15
Christoffer Aasbak;0,4;Left-Back;Kristiansund Bk;136166;3
Amidou Diop;0,4;Central Midfield;Kristiansund Bk;336672;21
Gustav Valsvik;0,4;Centre-Back;Stromsgodset If;136185;71
Mikkel Maigaard;0,4;Midfield;Sarpsborg 08 Ff;265545;25
Fredrik Jensen;0,4;Defensive Midfield;Valerenga Fotball;218233;7
Moses Ebiye;0,4;Centre-Forward;Tromso Il;526361;9
Sondre Sorli;0,4;Right Winger;Fk Bodo Glimt;320140;27
Vegard Moberg;0,4;Central Midfield;Fk Bodo Glimt;229031;22
Hilary Gong;0,375;Right Winger;Fk Haugesund;477306;17
Torgeir Borven;0,375;Forward;Valerenga Fotball;129236;9
Julius Eskesen;0,35;Right Winger;Fk Haugesund;345584;21
Colin Rosler;0,35;Centre-Back;Lillestrom Sk;405375;3
Anton Skipper;0,35;Centre-Back;Sarpsborg 08 Ff;400538;31
Victor Torp;0,35;Midfield;Sarpsborg 08 Ff;403692;29
Djibril Diop;0,325;Centre-Back;Viking Stavanger;568733;5
Alexander Ammitzboll;0,3;Forward;Aalesunds Fk;528915;9
Torbjorn Kallevag;0,3;Right Winger;Aalesunds Fk;259948;14
Sakarias Opsahl;0,3;Central Midfield;Tromso Il;503256;22
Shayne Pattynama;0,3;Left-Back;Viking Stavanger;409335;20
Sondre Bjorshol;0,3;Right-Back;Viking Stavanger;338939;18
Gaute Hoberg Vetti;0,3;Central Midfield;Fk Bodo Glimt;400116;17
Bilal Njie;0,3;Left Winger;Fk Haugesund;503258;99
Jostein Gundersen;0,3;Centre-Back;Tromso Il;342129;4
Mathias Wichmann;0,3;Defensive Midfield;Fk Jerv;102142;6
Halvor Rodolen Opsahl;0,3;Centre-Back;Hamarkameratene;893787;14
Joel Mugisha Mvuka;0,3;Right Winger;Fk Bodo Glimt;700078;32
Bruno Leite;0,3;Central Midfield;Fk Haugesund;476167;26
Torje Naustdal;0,3;Defensive Midfield;Fk Haugesund;546006;20
Niklas Vesterlund;0,3;Right-Back;Tromso Il;422932;19
Christos Zafeiris;0,3;Central Midfield;Fk Haugesund;580978;10
Joshua Smits;0,3;Goalkeeper;Fk Bodo Glimt;190687;30
Samuel Fridjonsson;0,3;Midfield;Viking Stavanger;240408;27
Fernan Faerron;0,3;Centre-Back;Hamarkameratene;378520;3
Iman Mafi;0,3;Left-Back;Fk Jerv;231050;19
Seedy Jatta;0,3;Centre-Forward;Valerenga Fotball;661206;19
Serge-Junior Martinsson Ngouali;0,3;Defensive Midfield;Sarpsborg 08 Ff;148219;18
Kristoffer Barmen;0,3;Central Midfield;Aalesunds Fk;187172;10
Torje Wichne;0,3;Right-Back;Fk Jerv;351538;2
Kevin Martin Krygard;0,3;Defensive Midfield;Fk Haugesund;418563;8
Simen Rafn;0,3;Right-Back;Aalesunds Fk;146790;33
Anders Kristiansen;0,3;Goalkeeper;Sarpsborg 08 Ff;62124;21
Isak Dybvik Maatta;0,3;Left-Back;Aalesunds Fk;664809;19
Thore Pedersen;0,3;Right-Back;Fk Haugesund;268151;23
Alexander Juel Andersen;0,3;Centre-Back;Aalesunds Fk;63459;30
Nikolas Walstad;0,3;Left-Back;Fk Haugesund;308457;3
Runar Norheim;0,3;Midfield;Tromso Il;814992;23
Anders Baertelsen;0,3;Centre-Back;Fk Haugesund;422947;4
Fredrik Sjolstad;0,3;Midfield;Hamarkameratene;180064;23
Magnar Odegaard;0,3;Centre-Back;Sarpsborg 08 Ff;106437;5
Nicholas Hagen;0,3;Goalkeeper;Hamarkameratene;354667;96
Ruben Jenssen;0,3;Central Midfield;Tromso Il;41335;11
Rashad Muhammed;0,3;Right Winger;Sarpsborg 08 Ff;351388;10
Sander Erik Kartum;0,3;Central Midfield;Kristiansund Bk;437852;8
Sigurd Kvile;0,3;Centre-Back;Kristiansund Bk;400109;16
Sivert Gussias;0,3;Centre-Forward;Sandefjord Fotball;538730;9
Peter Wilson;0,3;Centre-Forward;Fk Jerv;258501;71
Alexander Ruud Tveter;0,3;Centre-Forward;Sandefjord Fotball;146803;14
Amer Ordagic;0,3;Central Midfield;Sandefjord Fotball;231869;19
Milan Jevtovic;0,3;Left Winger;Odds Bk;236895;8
Holmbert Aron Fridjonsson;0,3;Forward;Lillestrom Sk;149996;21
Aral Simsir;0,3;Left Winger;Lillestrom Sk;514887;58
Aleksander Melgalvis;0,3;Midfield;Hamarkameratene;211373;33
Tobias Hammer Svendsen;0,3;Left Winger;Lillestrom Sk;367250;11
Julian Faye Lund;0,3;Goalkeeper;Rosenborg Bk;358726;13
Kjetil Haug;0,3;Goalkeeper;Valerenga Fotball;328770;1
Jonatan Tollas Nation;0,3;Centre-Back;Valerenga Fotball;73441;4
Daniel Arrocha;0,3;Centre-Back;Fk Jerv;221871;3
Kristian Opseth;0,3;Centre-Forward;Sarpsborg 08 Ff;267701;22
Kevin Kabran;0,3;Right Winger;Viking Stavanger;223090;9
Jeremy Cijntje;0,3;Left Winger;Fk Jerv;446247;30
Rasmus Wiedesheim-Paul;0,3;Centre-Forward;Rosenborg Bk;430977;14
Dan Peter Ulvestad;0,3;Centre-Back;Kristiansund Bk;155555;5
Quint Jansen;0,3;Centre-Back;Sandefjord Fotball;395004;3
Kristoffer Odemarksbakken;0,3;Left Winger;Aalesunds Fk;265936;15
Kristian Lonstad Onsrud;0,3;Central Midfield;Hamarkameratene;226123;7
Mads Sande;0,3;Right Winger;Fk Haugesund;343065;27
Oliver Sorensen;0,3;Midfield;Hamarkameratene;514888;19
Emil Sildnes;0,3;Central Midfield;Hamarkameratene;125903;10
Kristoffer Tokstad;0,3;Right Winger;Stromsgodset If;113651;11
Bjorn Sigurdarson;0,3;Centre-Forward;Molde Fk;88016;10
Arild Ostbo;0,3;Goalkeeper;Viking Stavanger;73327;1
Kreshnik Krasniqi;0,3;Central Midfield;Stromsgodset If;375419;92
Jack Ipalibo;0,3;Defensive Midfield;Stromsgodset If;527967;6
Thomas Grogaard;0,3;Left-Back;Stromsgodset If;225735;4
Ari Leifsson;0,3;Centre-Back;Stromsgodset If;369633;2
Ian Smeulers;0,3;Left-Back;Sandefjord Fotball;361083;4
Pal Andre Helland;0,3;Right Winger;Lillestrom Sk;103567;7
Leo Cornic;0,3;Midfield;Rosenborg Bk;501629;32
Rodney Antwi;0,25;Left Winger;Fk Jerv;273001;77
Mathias Haarup;0,25;Right-Back;Fk Jerv;423194;27
Amund Wichne;0,25;Goalkeeper;Fk Jerv;308459;1
Faris Moumbagna;0,25;Centre-Forward;Kristiansund Bk;599663;29
Erlend Hustad;0,25;Centre-Forward;Fk Jerv;369099;9
