Players;Values;POS;Team;ID;Num
Dume Guidi;0,7;Centre-Back;Sc Bastia;588645;6
Mahamadou Dembele;0,7;Centre-Back;Pau Fc;394326;8
Jack Lahne;0,65;Centre-Forward;Amiens Sc;493674;-
Bevic Moussiti-Oko;0,6;Centre-Forward;Ac Ajaccio;364525;11
Giovanni Haag;0,6;Defensive Midfield;As Nancy Lorraine;635103;5
Jovan Nisic;0,6;Central Midfield;Pau Fc;343958;10
Nicolas Lemaitre;0,6;Goalkeeper;Quevilly Rouen Metropole;373939;1
Christophe Vincent;0,6;Defensive Midfield;Sc Bastia;203324;7
Yoann Court;0,6;Midfield;Sm Caen;60525;11
Warren Caddy;0,6;Centre-Forward;Paris Fc;369599;22
Alpha Sissoko;0,6;Right-Back;Quevilly Rouen Metropole;594992;2
Mattheo Xantippe;0,6;Left-Back;Amiens Sc;524677;-
Jordan Tell;0,6;Centre-Forward;Grenoble Foot 38;272644;24
Yoel Armougom;0,6;Left-Back;Sm Caen;548716;3
Florentin Pogba;0,6;Centre-Back;Fc Sochaux Montbeliard;140497;19
Amine Talal;0,6;Central Midfield;Sc Bastia;524356;14
Akim Abdallah;0,6;Left-Back;Grenoble Foot 38;483460;29
Yeni N'Gbakoto;0,6;Right Winger;As Nancy Lorraine;111053;27
Migouel Alfarela;0,6;Centre-Forward;Paris Fc;590841;25
Franklin Wadja;0,6;Defensive Midfield;Sm Caen;524986;15
El-Hadji Ba;0,6;Defensive Midfield;Ea Guingamp;169090;7
Nassim Ouammou;0,6;Left-Back;Rodez Af;352125;7
Moustapha Mbow;0,6;Centre-Back;Nimes Olympique;649026;29
Pierre Lemonnier;0,6;Centre-Back;Ea Guingamp;170477;24
Sessi D'Almeida;0,6;Defensive Midfield;Fc Valenciennes;291111;-
Philipe Sampaio;0,6;Centre-Back;Ea Guingamp;336697;-
Franck Bambock;0,6;Defensive Midfield;Grenoble Foot 38;182882;6
Saturnin Allagbe;0,6;Goalkeeper;Fc Valenciennes;274958;-
Cheick Timite;0,6;Right Winger;Fc Valenciennes;424709;15
Yanis Begraoui;0,6;Centre-Forward;Fc Toulouse;569376;11
Felix Eboa Eboa;0,6;Centre-Back;Ea Guingamp;296359;19
Alexandre Olliero;0,6;Goalkeeper;Pau Fc;395602;1
Ruben Gabrielsen;0,6;Centre-Back;Fc Toulouse;107662;-
Gaetan Courtet;0,6;Centre-Forward;Ac Ajaccio;171408;9
Abou Ouattara;0,6;Right Winger;Fc Valenciennes;443263;19
Moussa Diarra;0,6;Left-Back;Fc Toulouse;694509;23
Allan Linguet;0,6;Right-Back;Fc Valenciennes;635486;24
Matteo Ahlinvi;0,6;Central Midfield;Dijon Fco;509234;6
Yoric Ravet;0,6;Right Winger;Grenoble Foot 38;82461;22
Jordan Marie;0,6;Midfield;Dijon Fco;231025;14
Clement Depres;0,6;Centre-Forward;Rodez Af;347595;25
Benjamin Santelli;0,6;Centre-Forward;Sc Bastia;342701;9
Ebenezer Assifuah;0,5;Centre-Forward;Pau Fc;262558;18
