Players;Values;POS;Team;ID;Num
Antonino Gallo;1,0;Left-Back;Us Lecce;392516;25
Marco Olivieri;1,0;Left Winger;Us Lecce;346562;-
Anthony Fontana;1,0;Midfield;Ascoli Calcio;447216;99
Jayden Oosterwolde;1,0;Left-Back;Parma Calcio 1913;591361;50
Elhan Kastrati;1,0;Goalkeeper;As Cittadella;258608;36
Mirko Antonucci;1,0;Right Winger;As Cittadella;315852;48
Alberto Paleari;1,0;Goalkeeper;Benevento Calcio;163048;29
Marco Carraro;0,9;Defensive Midfield;Cosenza Calcio;297630;4
Botond Balogh;0,9;Centre-Back;Parma Calcio 1913;543727;4
Nikolas Spalek;0,9;Right Winger;Brescia Calcio;243239;7
Flavio Bianchi;0,9;Centre-Forward;Brescia Calcio;364132;18
Karlo Lulic;0,9;Central Midfield;Frosinone Calcio;240252;26
Brian Oddei;0,9;Right Winger;Fc Crotone;546176;-
Gaston Ramirez;0,9;Midfield;Ac Monza;123742;21
Vittorio Parigini;0,9;Right Winger;Como 1907;238981;11
Adrian Leon Barisic;0,9;Centre-Back;Frosinone Calcio;625206;44
Milos Vulic;0,9;Central Midfield;Fc Crotone;270901;7
Michele Collocolo;0,9;Central Midfield;Ascoli Calcio;434551;18
Stefano Turati;0,9;Goalkeeper;Reggina 1914;543666;63
Gaetan Laura;0,9;Centre-Forward;Cosenza Calcio;291124;95
Aldo Florenzi;0,9;Central Midfield;Cosenza Calcio;619326;34
Alessandro Cortinovis;0,9;Midfield;Reggina 1914;421768;72
Francesco Cassata;0,9;Central Midfield;Parma Calcio 1913;301236;7
Frank Tsadjout;0,9;Centre-Forward;Pordenone Calcio;392545;-
Rigoberto Rivas;0,9;Right Winger;Reggina 1914;451353;99
Alessandro Tuia;0,9;Centre-Back;Us Lecce;73943;13
Woyo Coulibaly;0,9;Right-Back;Parma Calcio 1913;592975;26
Cristian Dell'Orco;0,9;Left-Back;Ac Perugia Calcio;240244;15
Raffaele Maiello;0,85;Defensive Midfield;Frosinone Calcio;140559;-
Luka Bogdan;0,85;Centre-Back;Ternana Calcio;226058;26
Cristian Buonaiuto;0,8;Left Winger;Us Cremonese;187384;10
Kastriot Dermaku;0,8;Centre-Back;Us Lecce;163647;44
Andres Tello;0,8;Central Midfield;Benevento Calcio;331389;8
Alessandro Plizzari;0,8;Goalkeeper;Us Lecce;357991;22
Valentin Antov;0,8;Centre-Back;Ac Monza;227347;26
Alessio Vita;0,8;Central Midfield;As Cittadella;163606;16
Zito Luvumbo;0,8;Right Winger;Como 1907;666547;-
Alessandro Bellemo;0,8;Central Midfield;Como 1907;241052;14
John Bjorkengren;0,8;Midfield;Us Lecce;413942;23
Gianmarco Cangiano;0,8;Left Winger;Fc Crotone;496270;74
Riccardo Gagliolo;0,8;Centre-Back;Parma Calcio 1913;240786;-
Francesco Zampano;0,8;Right-Back;Frosinone Calcio;216872;11
Nikita Contini;0,8;Goalkeeper;Lr Vicenza Virtus;250683;-
Domenico Frare;0,8;Centre-Back;As Cittadella;287639;15
Przemyslaw Szyminski;0,8;Centre-Back;Frosinone Calcio;255461;25
Jacopo Petriccione;0,8;Defensive Midfield;Pordenone Calcio;218067;-
Gabriele Moncini;0,8;Centre-Forward;Benevento Calcio;238977;21
Luigi Canotto;0,8;Right Winger;Frosinone Calcio;188436;27
Nicola Dalmonte;0,8;Right Winger;Lr Vicenza Virtus;301237;34
Massimiliano Mangraviti;0,8;Centre-Back;Brescia Calcio;395805;14
Bruno Martella;0,8;Left-Back;Ternana Calcio;164108;87
Michele Camporese;0,8;Centre-Back;Pordenone Calcio;62716;-
Filippo Sgarbi;0,8;Centre-Back;Ac Perugia Calcio;394920;39
Davide Adorni;0,8;Centre-Back;Brescia Calcio;163212;6
Gianluca Di Chiara;0,8;Left-Back;Reggina 1914;189340;17
Alessandro Tripaldelli;0,75;Left-Back;Spal;357176;3
Tommaso Cassandro;0,75;Right-Back;As Cittadella;412649;84
Moutir Chajia;0,75;Left Winger;Como 1907;448538;7
Ettore Gliozzi;0,75;Centre-Forward;Como 1907;209936;72
Emanuele Ndoj;0,75;Central Midfield;Brescia Calcio;287717;-
Pietro Iemmello;0,75;Centre-Forward;Frosinone Calcio;62735;-
Idriz Voca;0,75;Defensive Midfield;Cosenza Calcio;342098;42
Michele Castagnetti;0,7;Defensive Midfield;Us Cremonese;195335;19
Cedric Gondo;0,7;Centre-Forward;Us Cremonese;213854;8
Matteo Bianchetti;0,7;Centre-Back;Us Cremonese;160986;15
Enrico Brignola;0,7;Striker;Benevento Calcio;323147;99
Samuele Perisan;0,7;Goalkeeper;Pordenone Calcio;301240;22
Hjortur Hermannsson;0,7;Centre-Back;Ac Pisa 1909;187147;6
Mikael Egill Ellertsson;0,7;Central Midfield;Spal;566615;20
Salvatore Elia;0,7;Right Winger;Benevento Calcio;392963;7
Michele Cavion;0,7;Central Midfield;Lr Vicenza Virtus;199971;7
Thorir Johann Helgason;0,7;Central Midfield;Us Lecce;488996;14
Alex Blanco;0,7;Left Winger;Como 1907;328914;19
Federico Ricci;0,7;Right Winger;Ascoli Calcio;198086;8
Dimitrios Stavropoulos;0,7;Centre-Back;Reggina 1914;402970;4
Lorenzo Crisetig;0,7;Defensive Midfield;Reggina 1914;110928;8
Alessandro Murgia;0,7;Central Midfield;Ac Perugia Calcio;289061;14
Gabriele Ferrarini;0,7;Right-Back;Ac Perugia Calcio;392033;30
Jordan Lukaku;0,7;Left-Back;Lr Vicenza Virtus;140804;94
Tommaso Arrigoni;0,65;Central Midfield;Como 1907;199070;21
Godfred Donsah;0,65;Central Midfield;Fc Crotone;291266;-
Augustus Kargbo;0,65;Striker;Fc Crotone;549791;24
Simone Santoro;0,65;Central Midfield;Ac Perugia Calcio;392515;25
Luca Maniero;0,6;Goalkeeper;As Cittadella;176182;77
Giuseppe Di Serio;0,6;Centre-Forward;Benevento Calcio;532040;-
Perparim Hetemaj;0,6;Central Midfield;Reggina 1914;37295;-
Soufiane Bidaoui;0,6;Left Winger;Ascoli Calcio;90118;26
Daan Dierckx;0,6;Centre-Back;Parma Calcio 1913;621965;3
Matteo Cotali;0,6;Left-Back;Frosinone Calcio;382567;29
Dario Del Fabro;0,6;Centre-Back;As Cittadella;110475;5
Frederik Sorensen;0,6;Centre-Back;Ternana Calcio;91716;15
Nicola Falasco;0,6;Left-Back;Pordenone Calcio;176180;-
Alessandro Lovisa;0,6;Central Midfield;Pordenone Calcio;565041;5
Simone Branca;0,6;Central Midfield;As Cittadella;167793;23
Mario Sampirisi;0,6;Right-Back;Ac Monza;160357;31
