Players;Values;POS;Team;ID;Num
Dennis Borkowski;0,5;Left Winger;1 Fc Nurnberg;467426;18
Markus Kolke;0,5;Goalkeeper;Fc Hansa Rostock;99451;1
Lukas Hinterseer;0,5;Centre-Forward;Hannover 96;59054;17
Oliver Batista Meier;0,5;Right Winger;Sg Dynamo Dresden;406614;37
Clemens Riedel;0,5;Centre-Back;Sv Darmstadt 98;692070;38
Rouwen Hennings;0,5;Centre-Forward;Fortuna Dusseldorf;16311;28
Brandon Borrello;0,5;Right Winger;Sg Dynamo Dresden;293592;25
Florian Hubner;0,5;Centre-Back;1 Fc Nurnberg;85822;19
Niklas Hult;0,5;Left-Back;Hannover 96;113039;3
Lukas Schleimer;0,5;Striker;1 Fc Nurnberg;479273;36
Vaclav Drchal;0,5;Centre-Forward;Sg Dynamo Dresden;421984;27
Joel Zwarts;0,45;Centre-Forward;Ssv Jahn Regensburg;457940;27
Rico Benatelli;0,45;Central Midfield;Fc St Pauli;86156;26
Dennis Eckert Ayensa;0,45;Centre-Forward;Fc Ingolstadt 04;249303;7
Anthony Barylla;0,45;Right-Back;Fc Erzgebirge Aue;238119;23
Stefan Thesker;0,45;Centre-Back;Holstein Kiel;175709;5
Felix Lohkemper;0,45;Centre-Forward;1 Fc Nurnberg;164767;7
Christian Conteh;0,45;Right Winger;Sv Sandhausen;530298;-
Lukas Daschner;0,45;Midfield;Fc St Pauli;334213;13
Ilmari Niskanen;0,45;Right Winger;Fc Ingolstadt 04;268606;-
Calogero Rizzuto;0,45;Left-Back;Fc Hansa Rostock;93753;27
Tim Knipping;0,45;Centre-Back;Sg Dynamo Dresden;185520;4
Nunoo Sarpei;0,45;Defensive Midfield;Fc Ingolstadt 04;451340;18
Jannik Muller;0,45;Centre-Back;Sv Darmstadt 98;119286;20
Dominik Kother;0,45;Left Winger;Karlsruher Sc;450253;-
Jonathan Meier;0,45;Left-Back;Fc Hansa Rostock;379989;23
Fabian Schnellhardt;0,45;Central Midfield;Sv Darmstadt 98;94148;8
Guram Giorbelidze;0,45;Left-Back;Sg Dynamo Dresden;330277;2
Thomas Keller;0,4;Centre-Back;Fc Ingolstadt 04;485747;27
Nils Roseler;0,4;Centre-Back;Fc Ingolstadt 04;47740;13
Denis Linsmayer;0,4;Defensive Midfield;Fc Ingolstadt 04;84653;23
Ralf Fahrmann;0,4;Goalkeeper;Fc Schalke 04;39015;1
Simon Makienok;0,4;Centre-Forward;Fc St Pauli;87162;16
Alexander Esswein;0,4;Right Winger;Sv Sandhausen;45662;30
Jonas Sterner;0,4;Midfield;Holstein Kiel;528619;32
Marcel Beifus;0,4;Centre-Back;Fc St Pauli;594655;15
Mikkel Kirkeskov;0,4;Left-Back;Holstein Kiel;96331;2
Fin Bartels;0,4;Right Winger;Holstein Kiel;36207;31
Thomas Pledl;0,4;Right Winger;Fortuna Dusseldorf;131561;18
Julian Korb;0,4;Right-Back;Holstein Kiel;77809;23
Nassim Boujellab;0,4;Central Midfield;Fc Ingolstadt 04;346332;-
Dennis Diekmeier;0,4;Right-Back;Sv Sandhausen;42044;18
Nikola Stevanovic;0,4;Centre-Back;Fc Ingolstadt 04;425733;15
Ioannis Gelios;0,4;Goalkeeper;Holstein Kiel;156676;1
Erich Berko;0,4;Left Winger;Sv Sandhausen;124402;11
Julius Biada;0,4;Centre-Forward;Sv Sandhausen;93586;10
Marc Stendera;0,4;Central Midfield;Fc Ingolstadt 04;160943;10
Manuel Schaffler;0,4;Forward;1 Fc Nurnberg;48547;9
Adam Dzwigala;0,4;Centre-Back;Fc St Pauli;236966;25
Gianluca Gaudino;0,4;Central Midfield;Sv Sandhausen;195051;-
Clemens Fandrich;0,4;Central Midfield;Fc Erzgebirge Aue;80007;5
Sam Schreck;0,4;Central Midfield;Fc Erzgebirge Aue;335100;30
Konstantin Kerschbaumer;0,4;Central Midfield;1 Fc Heidenheim 1846;81694;27
Malik Batmaz;0,4;Centre-Forward;Karlsruher Sc;411134;9
Valmir Sulejmani;0,4;Centre-Forward;Hannover 96;193050;-
Patrick Weihrauch;0,4;Midfield;Sg Dynamo Dresden;125105;10
Tim Siersleben;0,4;Centre-Back;1 Fc Heidenheim 1846;337092;4
Marco Stiepermann;0,4;Midfield;Sc Paderborn 07;45760;22
Fabio Kaufmann;0,4;Midfield;Karlsruher Sc;160980;37
Jerome Gondorf;0,4;Central Midfield;Karlsruher Sc;77108;8
Dimitrij Nazarov;0,4;Midfield;Fc Erzgebirge Aue;55608;10
Stefan Schimmer;0,4;Centre-Forward;1 Fc Heidenheim 1846;394033;9
Patrick Schmidt;0,4;Centre-Forward;Fc Ingolstadt 04;124416;32
Yannick Stark;0,4;Defensive Midfield;Sg Dynamo Dresden;49737;5
Julius Kade;0,4;Central Midfield;Sg Dynamo Dresden;317735;30
Morris Schroter;0,4;Midfield;Sg Dynamo Dresden;171352;17
Heinz Morschel;0,4;Midfield;Sg Dynamo Dresden;250945;8
Jannis Heuer;0,4;Centre-Back;Sc Paderborn 07;369888;24
Florian Ballas;0,4;Centre-Back;Fc Erzgebirge Aue;110885;6
