Players;Values;POS;Team;ID;Num
Aleksandr Zuev;1,0;Left Winger;Rubin Kazan;263963;23
Kirill Bozhenov;1,0;Right-Back;Fk Khimki;605534;87
Evgeniy Chernov;1,0;Left-Back;Fk Krasnodar;187024;18
Aleksandr Filin;1,0;Centre-Back;Fk Khimki;301037;25
Nikita Kakkoev;0,9;Defensive Midfield;Fk Nizhny Novgorod;458387;22
Marat Bystrov;0,9;Right-Back;Akhmat Grozny;394980;96
Maximiliano Caufriez;0,9;Centre-Back;Spartak Moskau;369267;3
Georgi Kostadinov;0,9;Defensive Midfield;Arsenal Tula;198816;70
Roman Tugarev;0,9;Left Winger;Fk Rostov;289643;23
Nikolay Rasskazov;0,9;Right-Back;Spartak Moskau;285868;92
Andrey Egorychev;0,9;Central Midfield;Ural Ekaterinburg;447257;5
Sergey Pesjakov;0,9;Goalkeeper;Fk Rostov;61397;30
Ibrokhimkhalil Yuldoshev;0,9;Left-Back;Fk Nizhny Novgorod;704545;6
Artem Makarchuk;0,9;Left-Back;Fk Sochi;380761;17
Elmir Nabiullin;0,9;Left-Back;Fk Khimki;214257;11
Ilya Kutepov;0,9;Centre-Back;Spartak Moskau;129096;29
Lucas Masoero;0,9;Centre-Back;Fk Nizhny Novgorod;441098;5
Aleksandr Rudenko;0,8;Left Winger;Fk Khimki;318468;19
Aleksey Nikitin;0,8;Centre-Back;Fk Ufa;106536;4
Uros Radakovic;0,8;Centre-Back;Arsenal Tula;169511;4
Vladislav Kamilov;0,8;Central Midfield;Fk Ufa;152962;29
Ivan Miladinovic;0,8;Centre-Back;Fk Nizhny Novgorod;296963;15
Igor Smolnikov;0,8;Right-Back;Arsenal Tula;46635;6
Mehdi Zeffane;0,8;Right-Back;Krylya Sovetov Samara;118303;-
Pavel Mogilevets;0,8;Central Midfield;Fk Nizhny Novgorod;176618;-
Sergey Babkin;0,8;Central Midfield;Lokomotiv Moskau;622461;75
Maksim Petrov;0,8;Central Midfield;Lokomotiv Moskau;431708;73
Ilya Kukharchuk;0,8;Right Winger;Fk Khimki;104700;44
Akos Kecskes;0,8;Centre-Back;Fk Nizhny Novgorod;204155;4
Sly;0,8;Centre-Forward;Dinamo Moskau;102043;-
Guilherme;0,8;Goalkeeper;Lokomotiv Moskau;55369;1
Joaozinho;0,8;Left Winger;Fk Sochi;73783;22
Ivan Kuzmichev;0,8;Centre-Back;Ural Ekaterinburg;686059;25
Branko Jovicic;0,8;Defensive Midfield;Ural Ekaterinburg;214715;-
Igor Leshchuk;0,8;Goalkeeper;Dinamo Moskau;168527;31
Kirill Kravtsov;0,8;Defensive Midfield;Zenit St Petersburg;607814;-
Egor Danilkin;0,8;Centre-Back;Fk Khimki;260229;15
Soslan Dzhanaev;0,8;Goalkeeper;Fk Sochi;59209;35
Sergey Parshivlyuk;0,8;Right-Back;Dinamo Moskau;52477;4
Georgi Melkadze;0,8;Centre-Forward;Spartak Moskau;281552;-
Magnus Knudsen;0,8;Central Midfield;Fk Rostov;651735;-
Andrey Langovich;0,75;Right-Back;Fk Rostov;727569;87
Denis Terentjev;0,75;Right-Back;Fk Rostov;144583;4
Nemanja Glavcic;0,75;Central Midfield;Fk Khimki;257468;20
Yuriy Zhuravlev;0,75;Centre-Back;Fk Ufa;323710;44
Kirill Shchetinin;0,75;Midfield;Fk Rostov;501769;88
Zoran Nizic;0,75;Centre-Back;Akhmat Grozny;120710;20
Igor Kalinin;0,75;Left-Back;Fk Rostov;267396;13
Mitsuki Saito;0,7;Central Midfield;Rubin Kazan;353878;-
Nikolay Poyarkov;0,7;Left-Back;Fk Rostov;449721;71
Vyacheslav Litvinov;0,7;Centre-Back;Fk Krasnodar;601852;84
Ayaz Guliev;0,7;Central Midfield;Arsenal Tula;260672;9
Ramazan Gadzhimuradov;0,7;Right Winger;Ural Ekaterinburg;585013;11
Konstantin Pliev;0,7;Centre-Back;Fk Ufa;394400;3
Artur Nigmatullin;0,7;Goalkeeper;Fk Nizhny Novgorod;70074;25
Filip Mrzljak;0,7;Defensive Midfield;Fk Ufa;131324;24
Oston Urunov;0,7;Midfield;Fk Ufa;492556;17
Luka Gagnidze;0,7;Central Midfield;Ural Ekaterinburg;724969;-
Maksim Vityugov;0,7;Defensive Midfield;Krylya Sovetov Samara;447101;8
Danila Sukhomlinov;0,7;Midfield;Fk Rostov;699265;76
Timur Suleymanov;0,7;Centre-Forward;Fk Nizhny Novgorod;582074;93
Olakunle Olusegun;0,7;Left Winger;Fk Krasnodar;666616;40
Vitaliy Gudiev;0,7;Goalkeeper;Akhmat Grozny;190188;33
Ilya Gaponov;0,7;Centre-Back;Spartak Moskau;395654;-
Leon Musaev;0,7;Defensive Midfield;Rubin Kazan;375668;38
Aleksandr Belenov;0,7;Goalkeeper;Fk Ufa;62514;31
Egor Baburin;0,7;Goalkeeper;Fk Rostov;146918;1
Dmitriy Kabutov;0,7;Right-Back;Fk Ufa;148118;7
Evans Kangwa;0,7;Left Winger;Arsenal Tula;212415;10
Artem Polyarus;0,7;Left Winger;Akhmat Grozny;131444;-
Darko Todorovic;0,7;Right-Back;Akhmat Grozny;293231;4
Zakhar Volkov;0,6;Centre-Back;Fk Khimki;471156;23
Sergey Tkachev;0,6;Midfield;Arsenal Tula;132091;11
Maksim Barsov;0,6;Centre-Forward;Fk Sochi;126341;-
Butta Magomedov;0,6;Midfield;Fk Khimki;395163;70
Besard Sabovic;0,6;Central Midfield;Fk Khimki;322077;14
Artem Sokol;0,6;Centre-Back;Arsenal Tula;330780;3
Denis Yakuba;0,6;Defensive Midfield;Krylya Sovetov Samara;267382;6
Dusan Stojinovic;0,6;Centre-Back;Fk Khimki;469688;-
Ivan Novoseltsev;0,6;Centre-Back;Arsenal Tula;231873;99
Alexandru Tudorie;0,6;Centre-Forward;Arsenal Tula;260139;-
Evgeniy Markov;0,6;Centre-Forward;Arsenal Tula;166737;7
Ivelin Popov;0,6;Midfield;Fk Sochi;38340;8
Dmitri Tsypchenko;0,6;Centre-Forward;Krylya Sovetov Samara;421046;19
Artem Sokolov;0,6;Midfield;Krylya Sovetov Samara;555172;77
Sergey Borodin;0,6;Centre-Back;Fk Krasnodar;318403;44
Gabriel Iancu;0,6;Left Winger;Akhmat Grozny;164254;-
Irakliy Manelov;0,6;Right Winger;Fk Krasnodar;667980;69
Vyacheslav Podberezkin;0,6;Midfield;Ural Ekaterinburg;207528;21
Vladislav Shitov;0,6;Centre-Forward;Spartak Moskau;516749;-
Aleksey Gerasimov;0,6;Centre-Back;Ural Ekaterinburg;300447;93
Mikhail Kerzhakov;0,6;Goalkeeper;Zenit St Petersburg;27706;41
Vladislav Karapuzov;0,6;Right Winger;Akhmat Grozny;404912;77
Leo Goglichidze;0,6;Left-Back;Ural Ekaterinburg;334481;3
Dmitri Stotskiy;0,6;Right-Back;Fk Krasnodar;124700;-
Stanislav Agkatsev;0,6;Goalkeeper;Fk Krasnodar;617520;58
Oleg Isaenko;0,6;Left-Back;Fk Krasnodar;504001;48
Leon Klassen;0,6;Left-Back;Spartak Moskau;441987;5
Igor Gorbunov;0,6;Midfield;Fk Nizhny Novgorod;214246;17
Stepan Oganesyan;0,55;Right Winger;Spartak Moskau;515056;-
