pc1;pc2;pc3;pc4;pc5;pc6;pc7;pc8;pc9;pc10;cluster;Nombre
0,37121694454038195;-0,4466041887154398;-0,00012076021318155475;-0,052821332082714424;0,03581652162968174;-0,08969969431636084;0,011137966868977783;0,12641870454333734;0,07719148057311238;-0,007370289246904922;3;Carles Alena
0,39937799678973723;-0,1775554666589962;0,21025948607982878;-0,011730392809969405;0,043777953774028766;-0,09752490685079349;0,0031130269652792134;-0,2117852512104337;-0,034114792752125436;0,1916659771788223;2;Manu Garcia
0,2604416206069235;-0,2888463666965733;0,3023754406954846;0,1572043803526392;-0,022281354806950326;0,11040659369176618;0,2663415188006531;-0,09639864512860394;0,00752410375505007;-0,010250896982752137;3;Óscar Melendo
0,16721620373003426;-0,2565550341733786;0,09745881515412883;0,12304734078741995;-0,07705181257043371;0,06868583616909568;-0,14294606102843077;0,06569858662178402;0,006563875156940703;-0,04137107134341374;3;Jon Moncayola Tollar
0,4500835286984074;-0,22115051068006575;-0,13857142231441213;0,1127987930000476;0,10393956152438383;0,09580409104703193;-0,10478380780479223;-0,35955314089859025;0,039402293376968205;0,03189946413398504;2;Yunus Dimoara Musah
-0,5630910486189962;0,004536460619813638;-0,24095961548894598;0,12897615249829655;-0,4375944791203711;-0,23131145521255456;0,30550255921018643;0,006612883198293505;0,22601298504525588;-0,07436955460880022;1;Mario Suarez
0,02611232437514095;-0,2787527712104762;-0,2029819087644873;0,08452454106175576;-0,07707269501983599;0,10994193534414363;-0,025348412208419893;0,1801450776150264;0,04770263013369524;0,07311942359772576;3;Nemanja Maksimovic
-0,39072064846449417;-0,09111134235471842;-0,0834422060997973;0,03188971205118484;-0,05641533508640385;-0,09624637024839286;0,03828188361118638;-0,032602030071617064;0,15819687470871432;0,013483042845457555;1;Mikel Vesga Arruti
-0,03469395474982328;-0,04813179555264022;-0,2910147457218498;-0,10681621069548763;-0,3332716288866914;0,2929947997562813;0,19652511233532094;0,01754741116490549;-0,02142210841338723;0,035113347694865994;3;Jens Jonsson
-0,3003074777847273;-0,2113182012950614;-0,0008958402914089557;0,03201622514533559;-0,20250006489622924;-0,0077221580848401885;-0,0682420757099535;-0,022274886319443417;0,039104814837788576;0,1600690960532666;1;Dani Garcia
-0,5025749189489185;0,12954681393121684;-0,2366360122841651;0,09457096933414695;-0,026271956990709104;-0,002250024104789821;0,05529522596821463;0,26785945390089205;0,01799494524072979;-0,0344037782363217;1;Ismaila Pathe Ciss
-0,27668320314727163;-0,23443458696478983;-0,11274749178292084;-0,12003070505782837;0,038159145463601746;0,21098216353102583;0,026922090877897216;-0,03060683838901052;-0,0018235731501480084;0,0934479870146589;3;Florentino
0,11812183995470542;-0,15557395479913655;0,32672114479329345;-0,00635361306630725;0,07613722226759663;-0,09232047755121223;-0,009056748142668155;-0,008208753877482535;0,026801525048568663;-0,02237151059053485;3;Unai Lopez
0,02724570069017684;-0,33404707927037514;0,11765167109819011;-0,024757658887422238;0,03925118506109711;0,0008872334315553833;0,2294155400011483;0,032609804434903494;0,032282890145767164;-0,06042291928836373;3;Gonzalo Melero
-0,15288691272274166;-0,05194095983819554;-0,24749207175751017;0,029432373814632918;0,037949414481853565;-0,05930874655725334;0,037465427268325566;-0,007427005008973878;0,06782576430427442;0,0899407180826657;3;Uros Racic
0,42464427235387314;-0,10197086789634908;-0,0872236392845749;-0,006493612424467173;-0,08986147201515791;0,10447965501826091;0,035437330848476695;-0,13828125642056785;-0,022456768020424255;0,1404400875080529;2;Darko Brasanac
-0,1276575869327448;-0,1926163194780801;0,018148978738220974;0,17304123249570236;-0,19366054541477717;0,1508902595571467;0,18608063672104247;-0,07121804238031657;-0,046946833237405554;-0,0457149494100866;3;Nemanja Radoja
-0,49814752120805694;-0,1142594254808746;-0,06774203115980523;0,0804861809157688;0,009985967938944922;0,16035920857621233;0,16010648357018276;-0,049746894680326344;-0,07308997412548418;-0,009164003484045549;1;R. Battaglia
0,3190612061123879;-0,07614248575090156;-0,10624731318083086;-0,2079306930542272;0,008428997069457161;0,05040313104087755;-0,1195784513271583;-0,1464366904854296;0,011747731180635147;0,06834738558374863;2;Javi Martínez Calvo
0,13852103217566616;-0,14546575067053044;-0,041963173173841656;0,10602942961149192;0,0629604350130794;0,20505086872246497;-0,26208085016398813;0,049201305618585454;0,04189728713045302;0,11562418473109891;3;Angel Montoro
-0,21634592425498966;-0,23330938477223775;-0,12320075306788528;0,3780730362370314;0,08335289525753008;0,17784643283284557;-0,08686875676101659;0,02264184408837054;0,019311970438376527;0,06134083670506744;3;Njegos Petrovic
0,6464274895550696;-0,043913881434652864;0,2399696533993701;-0,03157825594598613;-0,09472029623276657;0,044221450363186185;0,12241108417309195;-0,13983464923002628;-0,037255476142797464;-0,017279620137600375;2;J. Pastore
-0,007204714937664039;-0,08225126739817563;-0,02132121463742734;-0,17497745376123214;-0,17586298058592584;0,029800378749636668;0,1078294414837851;0,066058735041239;0,052537203249263136;0,05173954312970837;3;Mickaеl Malsa
