pc1;pc2;pc3;pc4;pc5;pc6;pc7;pc8;pc9;pc10;pc11;pc12;cluster;Nombre
0,511227691649727;-0,10797159732673864;0,20680661698556999;0,11205189778794096;0,09678955032870266;0,15435070958716976;-0,05296954150499276;-0,11559825010872474;-0,1333277818904291;0,08503615310773108;-0,07709626070020599;-0,0702606423088525;4;Christian Gunter
-0,2563281683910333;-0,10005049694095758;0,15607733442073723;-0,05279767632723898;0,21028053154049536;0,00885510609835095;-0,07302372618127564;-0,11387863715269424;-0,12023427360573102;-0,10794917389080441;-0,022175446111951026;-0,026331712771724462;3;Mitchel Bakker
0,21700373637730083;-0,1447044090391984;0,27136898412707144;0,08595532068295371;-0,07620617509493276;-0,0017546960032617143;0,1415911622413949;0,20583517191914655;0,15427543252408915;0,12962566493138725;-0,22208474064144598;0,07069184819498014;3;Bastian Oczipka
0,1899747843315459;-0,06607079177813995;0,05189575530263765;0,222660550891579;0,2706396476098094;-0,24258363376789877;-0,09781291019068387;-0,15733328885106962;0,046994594075092634;0,07326877400799021;-0,05316971011434736;0,0633645951201007;4;Niko Giesselmann
-0,3272301964217667;-0,0473595802258052;0,08130725058391465;-0,2483180219937268;0,08597016908635913;0,15788830919829333;0,0952785317691782;-0,3077465268377047;0,15935624020267297;-0,09263174475374403;-0,010836553560895891;0,10459817555780734;3;R. Bensebaini
-0,30550165518528644;-0,022678040077795746;-0,13919094341047075;-0,2456447480296044;-0,20563437870726115;-0,17000822014069092;0,107876241159965;0,03955464843022573;0,07030894207732272;-0,04667453432943327;-0,09883066122046952;-0,018572571757790785;1;Danilo Soares
0,04765274909463732;-0,052187774832348176;-0,02166835357319168;0,00170949323735981;0,036693466990517946;-0,09525881891117817;0,052989493625671326;0,04223557672139349;0,03648566675062569;0,11055608293730337;-0,10320384911777011;-0,04019406064195101;3;S. Widmer
0,1959529925333324;-0,09132514507628055;0,14055838468812207;-0,11740721274045723;-0,05844983999801726;0,3256725660500197;-0,10787803872649873;0,04166570602645264;0,14637708878632572;0,16560790787624657;-0,02726960333159042;-0,03354595633114737;4;Marvin Plattenhardt
0,20359014746656137;-0,09024145024603054;0,11350389068792652;-0,004111776508371826;0,0352389586961332;0,16589325379536984;0,10882304043340345;0,11638514297758663;-0,06389880663458797;0,045548025710241365;0,06338979551510798;-0,012035156572843115;4;Jerome Roussillon
0,5018107443714538;0,009410775041675515;-0,14382972902315158;-0,08702434580578075;0,024073805459808587;-0,046217036426748;0,18164458875477635;-0,025516496364573368;-0,10573339558163147;0,08172733643799006;-0,17951805171962357;-0,04131535124450628;4;Julian Ryerson
0,07140372983922678;-0,11173541715716503;0,17940167064458074;-0,1325132241828016;0,13505175455220103;-0,10790263968799534;0,11891366856152016;0,18355100651427309;-0,11139248498523585;0,02310921788265413;-0,02543514434496862;-0,04666333357817111;3;B. Henrichs
0,10885943921182323;-0,03926744750126768;-0,07057486771619757;-0,06684975441998023;-0,10929010297861447;0,05702567069987062;0,3228928978219183;0,13305426127339143;0,024113383457145938;0,008934212245835014;-0,0770961685899623;0,0881403401114703;4;Kostas Stafylidis
-0,35064863437301336;-0,004766005739229763;-0,24085969492327863;-0,1715456406620028;-0,018767930043105435;-0,09000877332341672;-0,1437815898780521;-0,0550257826383915;-0,11640835424759886;0,0792891371200003;-0,04575445259163331;0,12161214156159575;1;Cristian Gamboa
0,342799607159318;-0,05057632607935335;0,003880794244567414;-0,02216319246052583;0,09507130159561737;-0,09877357359082538;-0,2695753571739737;0,12696495709499028;0,29465555398498394;0,15929204417999288;-0,25574167518665925;0,052316559620246866;4;Aaron Caricol
0,48553822076122655;-0,10955661610144588;0,2482056238917822;0,0557481742754483;0,08538742502158617;0,06601886405581528;0,057413657803412406;-0,023344532072063436;-0,027464239548244524;0,012203610064882185;-0,0655123830182534;-0,03765500840600939;4;Pavel Kaderabek
0,07662663817901015;-0,07332203355634555;0,038844403591627;0,06743183985390684;-0,16011323554462809;-0,0629924528423664;0,056131587908205584;0,0641168503379596;0,12547779942092077;-0,08767094445257491;0,011103035923818673;-0,13093542525671445;3;Melingo Kevin Mbabu
0,19675487475249442;-0,03870137674730916;-0,051984009654494116;-0,02696053122782533;-0,14169217216285052;-0,0640680518089052;-0,03253853141223592;-0,0942619191272976;0,13822297031580652;-0,010819433045331131;-0,154106553965715;-0,03462508798588645;4;Christopher Trimmel
-0,0029260859070788783;-0,02838472062325663;-0,09905034156481157;-0,09774585444176137;-0,08694919298996091;-0,20703501950903294;-0,22225932795144124;-0,22617012553575574;-0,018432831949668344;-0,013135074924629581;-0,06859167579179253;-0,036573109162577284;1;Benno Schmitz
-0,019183582948253043;-0,004348238239085766;-0,10165473047150292;-0,2523418694348534;0,27968387230514047;0,054582413859888136;-0,09368712265297627;0,05584305298173975;-0,0026510742977301056;0,06733572737549298;0,02029277029702582;0,06956499401318679;1;J. Scally
0,04697438769370728;-0,08107187096457356;0,14530895467483712;-0,17048540963380446;-0,07902029039639999;-0,08248308363194058;0,06132287519911159;-0,029032820963594757;0,23696405285251634;0,11742549658098135;-0,030505211671337122;-0,06884423315541416;3;K. Akpoguma
0,32089377245748774;-0,0479861801642092;-0,021580222253194746;0,06953408318650019;-0,11155049644617282;-0,3570037908816148;-0,14596891052725183;-0,28555375305318953;-0,09180263632665576;-0,033878392421946325;-0,058379892592112154;-0,03791882714020842;4;Jannes-Kilian Horn
0,2598396932190263;-0,07194250330285046;0,15641489392700764;-0,031070073371533145;0,3260496392996513;-0,22602853275797571;0,07879912702330337;-0,027353329243460484;0,09058660172737454;0,19424454983039188;0,07801744652270831;0,07010720435565772;4;Marius Wolf
-0,1330042314135449;0,02360447942988;-0,26996928715664714;-0,3785389034554952;-0,16120236519298256;0,30022357051452925;0,07166017149363502;0,10149134727509695;-0,028934196530016717;-0,24969770478334088;-0,03737575849919355;0,16807255709967234;1;K. Ehizibue
0,09749252090492914;-0,07354695187950845;0,11464443183785365;0,03255453905955147;0,23474857036858301;-0,019374848659387527;-0,15634155590259727;-0,146397265173064;0,08204209521357414;0,11847388832276678;-0,09310801581060853;0,039898909152029136;3;Stefan Lainer
-0,18400959225619334;-0,10309024611942384;0,0759348633381731;0,05088045650070417;0,21710416128523774;-0,15752440771190696;-0,0343888939992316;0,11246532479693794;-0,1696751058668813;0,18741648534652686;0,004338010412288877;0,1456586582298927;3;Daley Sinkgraven
0,19502326093421388;0,019646337656148514;-0,28687104222780574;-0,16701046216651022;-0,09918252844475736;0,07920573350562225;-0,010540550056166368;0,14174374863528527;-0,1180376295928222;0,03934699640979908;0,04059850451324304;0,032100957502429646;4;M. Mittelstädt
0,05647683052307244;-0,07004627615428011;0,08851582550228544;0,038589531994814366;0,16522897348054652;-0,0072134085280444816;-0,06644551761371237;-0,06570562463184916;0,0698817889422852;-0,09410732964749928;-0,20484640884159455;-0,11640692898283002;3;Jonathan Schmid
-0,3610937350841542;-0,024423741829120625;-0,16772568897312373;-0,017769038379189025;0,0021220699091908483;-0,02455085315259895;0,06527826443580867;0,036103964131166844;-0,044024796688832545;0,11376501639558098;-0,16029004144517914;-0,03509986664535904;1;Robert Gumny
-0,022893805333994644;0,020996922425056214;-0,1918927474918768;-0,13889563746203765;0,4357902411900966;0,20528144642353302;-0,17314198432923128;-0,08448019511696647;-0,08274258328345659;0,12063175308988718;-0,09992599273300842;0,303525332420648;1;Luca Netz
-0,16398328597823789;-0,02482959769971535;-0,09055364088912009;-0,18714348226412703;-0,040490535916279005;-0,2315327893116486;-0,22403541054491466;-0,21348534268845676;0,09179546021343139;0,011552502940930374;0,06122166336806811;-0,04960928113531066;1;Christopher Lenz
-0,2201049708222009;-0,011006245951525901;-0,20940042259520467;0,037039812940471414;-0,07079813184416585;0,09353209385782131;0,003799287089621078;-0,06348053656868691;-0,03760508980630643;-0,05339720159641841;-0,17811400396846827;0,021580279242259824;1;Cedric Brunner
-0,3628429098622746;-0,09961208893053942;-0,010318204075194279;0,2491970645818002;-0,027736046678409766;-0,013430851109190487;-0,09173849809094904;0,009243171916377734;-0,032254394175485555;-0,08279324944511922;-0,0766727915759472;0,11553311974772025;1;Peter Pekarik
-0,3221723950097631;-0,06083069133737111;-0,04355933216345994;0,07581012369651617;-0,009503699078898918;-0,022738689773513097;0,09274102936146987;-0,02002895565691468;-0,02374941076394772;-0,010646218909763456;-0,049032695323715514;-0,08738955986088418;1;Marco Meyerhofer
0,16084594193630755;-0,22354387407652943;0,4028932156360517;0,3641616050171333;-0,0933851564733264;0,5408508244411105;0,11198439035975237;0,1499439486516094;-0,20001129508543633;0,025966045750907545;0,24274290417675454;0,012448205839576489;3;Daniel Brosinski
