pc1;pc2;pc3;pc4;pc5;pc6;pc7;pc8;pc9;cluster;Nombre
0,39907669953798436;0,030659128016886788;0,013485074879418869;0,034370501787311124;0,1720329270769129;0,004691628954571433;-0,06358970942322512;-0,1921804636068504;0,01653080503622696;1;Paul Jaeckel
0,2202379964340441;0,06738525046369513;0,15161334881834987;0,1495397971951428;-0,07426202707265966;0,054981983914813515;-0,002262829630480852;-0,047016477628527974;-0,0710244795555029;1;Stefan Bell
-0,026502419303367834;-0,003777450114084267;-0,02904764291079175;0,04473731495895679;0,15863029204916712;-0,28112909549157666;-0,015226257147110714;-0,071119285468355;0,021425816599357425;3;Maxim Leitsch
-0,13521337520553603;0,13033410922431832;-0,058221068984681816;-0,1164294218175944;0,252505851528399;0,19737538961557427;-0,08064154485527932;0,04459951699293599;0,10101297578703045;2;Sebastiaan Bornauw
0,45027048036826584;0,12006172917656863;-0,272887521505235;0,2895677810465388;0,03352626932618406;-0,2989428618919444;0,1736709194791434;-0,19339566984814557;0,08343165054512505;1;Makoto Hasebe
0,1466144809025793;0,047470440900152254;-0,10035419240258064;-0,011524608527243166;0,3355262518969817;-0,1502526105960353;-0,026411910575520135;-0,25269213956774045;0,18924509159731698;1;Luca Jannis Kilian
0,41366949456325025;-0,1689755941265029;-0,2505616811697347;-0,09897136459176707;0,1312681949194492;0,03868840615931941;-0,12329584825161903;-0,12129914578051573;0,07882750397502847;1;Louis Jordan Beyer
0,0032089915333370946;-0,0724075617894224;0,22340827848758768;-0,19900899553019602;-0,14816782667691367;-0,09125585719888739;0,18744071649597702;0,02986548466148588;-0,03417215344079608;3;Jeffrey Gouweleeuw
0,05894179972512828;-0,14471098414750627;-0,004436275916936396;-0,09389907400218937;0,1645322049668529;0,13670724166697992;-0,08281692998727909;0,0029124248600181897;0,002199944209746588;1;Manuel Gulde
-0,15772101348576706;0,05070652880971347;0,15725683734208554;0,0906606834366874;0,37721678991511787;-0,022513965732759773;0,00855865422011956;0,008994298629872836;-0,011383694080083231;3;Joakim Nilsson
0,5672519443881922;-0,22475530843611585;-0,22911790308111257;-0,0963463257522433;-0,1508236805711817;0,04697019971714394;-0,12953031008909394;-0,1832922034126325;0,02246121403723743;1;Pascal Stenzel
-0,008079100856725472;-0,1299666887969091;0,09087987898042305;0,039313069971705236;-0,002239546151948849;-0,16545812327544576;-0,08239419827105043;-0,16302552640179924;0,0523302760128878;3;Amos Pieper
0,21127704413303008;0,17168684699113929;0,035195887578981365;-0,20346562765485926;-0,028804684421627688;0,002233164184632349;-0,1380680628697205;-0,07589378327673414;-0,18714485152696198;2;Armel Bella-Kotchap
0,2774524306997828;0,01255262746362967;0,06828826733164897;-0,17639564051889947;0,03867453170090307;-0,1655185861188261;0,038805259291374496;-0,10356828696285485;-0,04324971770922996;1;Erhan Masovic
0,40524854801506577;0,021909558150723884;0,05567974858507629;-0,2335434053508003;-0,03971695743599604;0,10102809140504494;0,2736322485217439;0,23326191506117402;0,04521540351225492;1;Niklas Tauer
0,30157927905864923;-0,06714102631398576;0,057717684987845075;-0,12227128369106652;0,12635980779745437;0,03243016226356044;-0,09197348246488934;0,11957684498690323;0,09388508647525243;1;Sebastian Griesbeck
0,32798477725125935;0,0677254205643628;0,3879782672479502;-0,06564095050923201;-0,24591414416631138;0,04608727338309096;0,05102153030636986;-0,06307328360253435;-0,05046858561871015;1;Guilherme Ramos
-0,17741256658873397;-0,17318080149765855;0,14318231118731892;-0,09311176569611591;0,07794766204762534;0,12691449966624935;-0,12057174337086418;0,08372252207203966;0,1515780964781256;3;Ohis Felix Uduokhai
0,10236277026030195;-0,44294654558254826;0,11355600463095032;-0,2039406983654354;0,025094001592274488;-0,0997294493261961;0,11134663096418115;-0,06423841252607332;0,11022519432507072;1;Linus Jasper Gechter
0,16836030888039677;-0,06212308417201178;0,026782417179310902;0,0536701047139554;0,17387489459449806;0,003270346751136583;-0,06252640181914482;0,06839613977972692;0,05361235709616851;1;Maximilian Bauer
0,4280210050535259;-0,5607339825283542;0,47594733411341944;0,3284835699707582;0,3903162072084293;-0,22297380895514687;0,15820640878074263;-0,1328645112600656;0,04073482858121888;1;Marton Dardai
0,39666813419861524;-0,10529065466287799;-0,37036850602536214;-0,016696393000690413;-0,05823774509204028;0,23372896258556913;-0,06422836302860452;-0,08504640421667908;0,05482248018416894;1;Alessandro Bastoni
