pc1;pc2;pc3;pc4;pc5;pc6;pc7;pc8;pc9;pc10;pc11;cluster;Nombre
0,607805928468738;0,10453099481449882;-0,0725516576533085;-0,0627036207358802;-0,33523897214508397;-0,25455339674321953;-0,174635504612118;-0,3001151025069946;-0,10717517672936529;-0,04270617597022962;0,16226301743556407;1;Karim Bellarabi
-0,2655630671069337;0,4259986780397531;0,33046932649185357;-0,02177530710048497;0,14403200538328859;0,030606983762722063;0,026295418955597623;-0,01292744866744926;-0,025264651034146057;0,08033484232899883;-0,10900325256597322;2;Florian Kainz
-0,354621284313708;0,3506305797171361;-0,25525679288371683;0,1863547553434166;0,2684918534906591;0,0871996503617901;-0,17249810186539513;-0,01761893940035546;-0,02137243219397672;0,04427505121584252;-0,17074872221802878;2;M. Kruse
0,6692733318532055;-0,12523280308273615;-0,08175099635107519;-0,014380873036323847;-0,026498843293224838;0,05980473583624037;0,1971556702912695;0,07586982337262262;-0,02872196932857839;0,010341216333733621;0,12240219558080385;1;Daniel Caligiuri
-0,30530583811803286;-0,3087928605061727;0,06354437189121395;-0,06728418141826437;0,09363681052722463;0,2695117379315496;0,08475733064730903;0,1803039530584798;0,017660961497390056;0,003180775478412879;-0,06934158766748746;3;T. Hazard
-0,4266124224907432;0,11163306285136854;-0,4883471912688101;-0,016074141767970302;0,028862178028336908;0,11774475489842647;-0,20382938424439062;0,005757739818593519;-0,22324652011546844;0,14600271313535568;-0,027969677038816056;2;Emil Peter Forsberg
0,6142727722646364;0,12043030182256173;-0,3228132985351665;-0,32299938925613114;-0,011501490175724594;0,009453526510898357;-0,04333627458940121;-0,03547108882663989;-0,13024514845634022;0,002413943428601358;0,0728901411579303;1;Chris Fuhrich
-0,4024949708700079;0,10226788105303793;-0,22014021050352314;-0,00798391997256848;-0,1242905637034754;-0,024713547301109275;-0,027683414341698923;-0,11798150541410297;0,052197348076545705;0,09740665113677766;-0,17712988236572672;2;Donyell Malen
0,6705207074469066;0,46405332055919685;0,17164148513417166;0,019613285363345154;-0,23067357154667184;-0,18392341890653713;-0,17915276300392302;-0,03474511451298817;-0,12341385874917231;0,1083619494962571;0,016318540715221326;1;G. Holtmann
-0,3494526774043348;0,22648141824161208;0,07326496979999814;-0,05638155476526411;0,024989715836036038;-0,32856012204184093;0,28770377102482664;0,20150037887286104;-0,044310310581684983;0,06445911141953392;-0,04440105991105029;2;Patrick Wimmer
-0,2859889608271236;0,4212083475557361;0,1826868466037944;0,17156978833965303;0,24361881399924307;-0,026368286703236786;-0,046609877047341756;-0,06456624211564571;0,06240354064711333;0,10525660107148868;0,059940099857021416;2;Roland Sallai
-0,3610119360481103;-0,04781932841916351;-0,07659993163429854;-0,03872547789464218;0,0006812792123469216;-0,038449866147615176;0,004294427963540706;-0,07867441112086686;-0,019978164234570717;0,008447108340354085;-0,0966872772706572;3;Amine Adli
0,675713640699178;0,0054170658659186514;-0,008177115628958535;-0,16811172079261008;0,06816840745316106;-0,09997580839431293;0,0949660225031976;0,017539835138054637;-0,031033332803712857;0,037200807684519964;-0,1780289591333172;1;Ansgar Knauff
-0,35964544265396936;-0,0033562320893945475;-0,09530464033598275;-0,162287398398024;-0,02691859616224337;0,12934974590004011;0,1078391334313826;0,06949279049886965;0,08595586294914016;0,12390352259891121;-0,07690733590891807;3;Dodi Lukebakio
0,6531568906875885;0,1385891049085942;-0,2198505941352021;0,11297679936310044;-0,07408344088298112;0,2902589728272262;0,2266646424636263;0,012652665502907062;0,12485079827706781;-0,023554410006641036;0,04696862329616485;1;Robert Skov
-0,3074375802199277;0,059528362154863686;0,22290744709936905;-0,001169568345334816;0,14372677413598567;-0,23715865709986766;0,06083848954255441;0,3452056510303718;-0,11250989895671605;0,18597668011723265;0,08307577804949384;2;Kevin Schade
-0,36380940054763367;-0,0744014266567118;-0,17395178812354356;0,2530406434765036;0,059701505031530835;0,09282304126270065;-0,0573857281547898;-0,04607285103208906;-0,06620761596235006;-0,037572802811542794;-0,056500779953689295;3;Jeong Woo-yeong
-0,32597046697946946;-0,36132381643316847;0,15541050415598168;0,057648328293823776;-0,16211647428542925;0,14591740425268987;-0,020456587034432445;-0,2412255962403683;0,07450944964139404;0,10500872964200653;-0,01280784381401303;3;Roberto Massimo
0,6906086447637991;0,10385943941716866;-0,03368526378964299;0,07639607283595257;0,11188909225774563;0,011617715592955965;-0,15576758598897736;-0,13749093112198035;0,12984029713150025;-0,08019779387610829;-0,006215961367020959;1;Patrick Herrmann
-0,3334536725228646;0,07324943348778776;0,007967560288972955;0,030845628321424554;0,2418276654739706;-0,35688820438540475;0,2397012776511627;-0,06448672615293836;-0,1580523797341818;-0,15345985244504304;-0,110786794161706;2;Masaya Okugawa
-0,32497310324629103;0,1664261373522939;0,09135433367759767;-0,1477162573010901;0,09972292564528731;-0,049277609503116486;0,06651433677180336;-0,06085822123860804;-0,044711519489154215;0,10370073947111005;-0,016654873347857382;2;R. Vargas
0,6736608143009237;0,2403872961171565;-0,23214987385328528;0,23167307758319097;0,25509300354362197;0,05760138088930983;0,10423027705439836;-0,0958518284395645;0,014622943787647218;0,0021473974168150518;-0,02236844608973974;1;Milos Pantovic
0,6522109521145527;0,19466711632525321;-0,05557252252719441;0,11559753651341803;-0,05093598633383777;-0,2130424149447226;-0,07813916129395419;-0,10112735542293935;-0,09672308809236523;-0,08024563679355622;-0,020188105710500424;1;Takuma Asano
-0,3185699401290344;-0,2441152442131957;0,08752015762087771;-0,28391649022565;0,10624925237574744;-0,012157298747239626;0,08216281027718869;0,04883122132493155;0,05223921239812546;0,09458417751029953;0,011170696579726108;3;Tanguy Coulibaly
0,6140277322654649;0,2347454762600696;-0,35056273118174874;-0,13719061502459254;0,05680328709058121;0,0008214888881032218;-0,07822474667484512;0,051262396319266275;0,08544681782266017;0,0011864101565012618;-0,04776831189034887;1;Jacob Bruun Larsen
0,6917138961517715;0,021443941724763497;-0,13713688408553415;-0,04322461747194112;0,2509338092043472;0,13804968600265818;-0,04076711037201111;0,03186068352283049;0,007926143505505504;-0,05126043456880663;-0,038513853757156664;1;Renato Steffen
0,7064268340264193;0,12212875027414884;0,043132731835735565;0,34404706276799163;0,20686980635972824;-0,13733758026188897;0,05342375688227451;0,09855335454846835;-0,07483406861897128;-0,011875113964443565;0,05742171593860726;1;Andre Hahn
0,7482913282251292;0,23332221755794252;0,33397401810210703;0,08440541878238036;0,12220130179378759;-0,12214080413053259;-0,05455243973708806;0,05672188718587725;-0,16686089216391872;0,08791397419467516;-0,02969785149138807;1;Jan Uwe Thielmann
0,6784030798759034;-0,5098291501116007;-0,1465823849086458;-0,1659655899619002;0,2182877135118736;-0,04636467140917474;-0,10755140519603516;0,06571458406406366;-0,009282286851832553;0,015414421578293303;-0,025664537295759685;1;Paul Seguin
-0,38290640413910537;-0,06127385581059979;-0,2599420424777934;0,30888051028482827;0,11095925001482328;-0,09856896706406416;0,04306704473222692;0,07241275226348491;0,059945920023264654;0,12807011236899868;-0,12859503824301402;3;M. Ingvartsen
-0,3575180423586677;-0,132277035019241;-0,03163167258733743;-0,18188092473612918;0,10180914798189937;-0,24796926390556115;0,07043763354830782;0,03531913526030158;0,005320923403297741;0,17094639935869288;-0,22076171321391552;3;Myziane Maolida
-0,41570879354742984;0,5012278295265629;-0,2705521207933153;-0,08252877722745736;-0,01809440059380366;-0,2822554041237472;-0,0661408420060335;0,2305740132115185;-0,046112105086126155;0,07241779393283822;-0,1660804903848141;2;M. Thuram
0,6717675746058374;-0,10795141011996687;0,00518188003463138;0,08086378790102816;-0,07462709374071191;-0,04982831869758163;0,23497812853975936;-0,2829215578246931;0,054725927689808;-0,01600852618767778;-0,1374183705105193;1;Marco Richter
-0,3428611565248738;-0,1329724499673427;0,05346529204596166;-0,08691302892006207;-0,05427174657569107;-0,007507065492553705;0,02667916417891475;-0,0728152944208368;-0,03529626526592395;0,035400651581342715;-0,0033309230329429634;3;Robin Hack
-0,2459262871208834;1,0309868091987882;0,2654945974154202;0,23194866402239905;0,4704790487064038;-0,13555219790590595;0,05235772879044884;0,22287756632355066;-0,022839125709647058;-0,22628208447429085;-0,054441370986985274;2;Hans Fredrik Jensen
-0,3386080944282533;-0,4509799846011074;0,010685672449758696;0,029597583295789737;-0,12272019927065941;0,30742361191935774;0,049945658037489155;-0,051670514863836586;-0,19687586923154574;-0,10653400248568119;-0,06966503237883605;3;Julian Wesley Green
0,6626136270105158;0,01475132019168012;-0,0136687627990716;0,16893372183070876;0,008379071736683355;-0,2669143213498775;-0,25968658334111766;0,3764023479043903;-0,15951242533316476;0,12137331081536826;-0,2527446307075587;1;Bryan Lasme
-0,3985338987738872;0,25310135342254514;0,0014608893667132955;-0,01588024397719499;-0,40920080630176286;-0,10299462841307118;-0,013070942018935487;0,1677773954219867;0,17765375476023687;0,11612726423178472;0,0180800473247657;2;Rafael Leão
-0,26108729329127756;0,10973202124820781;0,18380698497369846;0,17756348552065246;0,22657832326764304;0,2615052909168497;-0,10787962065347609;0,076730147935593;0,22303616556568456;0,01383528500983982;0,024505917287514983;2;Ivan Perisic
-0,40453493075516145;0,02858183532397691;-0,24099542265205978;-0,07582138117140526;-0,1423106404144794;0,078973993791361;-0,06930066505652853;-0,12489708685124028;0,006339021123221906;-0,042280708794167066;0,08605020309274887;3;Lorenzo Insigne
-0,38085242369955125;0,09466861722905767;-0,22873892208960855;0,0354958367447094;0,05604938109228066;0,024277007286686816;0,06330085345035044;-0,047035469756094156;0,04915600340370433;0,1429021376456061;0,08146180502280825;2;Domenico Berardi
0,6617351915473868;0,1426221873946086;-0,27017107922643846;-0,05882324550321988;0,2133454889279508;0,08859684531832102;0,03962801142314701;0,11258779247550453;0,13909777441074794;0,0914806745547127;0,01916334886677602;1;Denzel Dumfries
-0,335186164150601;-0,12302269411481669;-0,08890225446039456;-0,22200015320806624;0,20353220218001544;0,06959415845448906;-0,029231505495623387;-0,082172006771498;0,02574188250683462;0,05624421636988332;0,1696952262524674;3;Henrikh Mkhitaryan
-0,39058754564501275;0,2750803415550501;-0,19289092800198399;-0,21651079894109226;-0,044749568333359545;0,00451799662363219;-0,08919104140290482;-0,11270979122296805;-0,12438714788179642;0,029635915960719378;-0,09292215310682331;2;Gianluca Caprari
0,6577924067344277;-0,24417587393293574;-0,3856421683535494;0,14188251520798306;0,2855340077844469;0,13923208681080088;-0,043328030448500754;-0,005432548715670697;0,2407525520515198;0,05309605473168954;0,04153766295714369;1;R. Gosens
0,6125229707081881;0,048532888756924214;-0,22004539013190602;-0,014781823417211841;-0,219704794611333;-0,020789872652927012;-0,02504865675268398;0,152094550086409;0,058041270670111125;0,27049604057656956;-0,06223006536530826;1;N. González
0,6333378977903333;0,04351031028411093;-0,15377883607562004;0,10568785398917703;-0,2050992437935733;0,04780583827327565;-0,02076751925033688;-0,18327634320633218;0,0020228207290256964;0,11754535089517798;0,08462734287466839;1;Hirving Lozano
-0,2952884855750387;0,18209432261754302;0,09750540278966763;-0,13216716275704496;0,2444661622889204;0,12251475350374721;-0,08925930855835783;0,027394331140685693;0,0043123768382574736;-0,05142546497811535;-0,021174205699444205;2;Darko Lazovic
0,6943537888326455;0,22264151976488344;0,07339825711982176;0,03904862680987798;-0,07549170986818048;0,2163463751108874;-0,12749585486813997;0,01673104324544596;0,09960986521880645;-0,040539318098432094;0,011186572891291758;1;Antonio Candreva
-0,37190809811108;-0,04438691670098213;-0,19875698222885513;-0,0848664974429962;0,02537317167780697;0,12733615258881867;-0,08233921197176383;0,07346019822178068;0,1788888898084964;-0,00748351002882529;0,09223651522518415;3;Stephan Shaarawy
0,6514546998166373;0,20249442724342867;-0,16991431780042676;-0,33440017475496897;0,015110145101173358;0,06742436368651007;0,01694687140861622;-8,306490523206723e-05;-0,0048348137281144935;0,04237272061466511;0,05871043010510777;1;Felipe Anderson
-0,3732408961461894;-0,1264019424249136;0,016278561310036004;0,18700452526319514;-0,3401864612788047;0,0507513834541449;0,05769412459392042;-0,26334724481705934;-0,05316577314310808;0,06399665362295379;0,1140071030685367;3;Federico Chiesa
0,6365777880695505;-0,07150428750349384;-0,09719071781431124;-0,22298870957260578;-0,21951140132586272;0,02218369047763562;-0,09666266823204393;0,041688915002029946;-0,05819668441124043;0,041534168649407975;0,17196205272349185;1;A. Saelemaekers
-0,33347680483655895;-0,1186206551586966;0,09404505692108445;0,1125030361889742;-0,01043619674026949;-0,16051268171704233;0,011523724826852955;0,08659149085934023;0,020940818217250648;-0,03321861810252234;0,05284973702353073;3;Junior Messias
-0,304158905245898;-0,34533710675505447;0,11531339394324243;-0,37184596419766364;0,07326797277274152;0,20552074032542145;0,12486590543650049;-0,15128776588404586;0,04343362453916186;0,02182072590088542;-0,10749421761788895;3;Nicola Zalewski
-0,3583689243846473;-0,026222627305817314;-0,05763060655990892;-0,052106849144689486;-0,20889020029924316;0,4238913705431333;0,10766261783089902;0,026674930949854667;0,11193986867617597;0,16345094896232806;-0,0668417696743388;3;Riccardo Saponara
-0,3169809704627858;-0,0017280000786847867;0,15018690009530858;-0,06463969310136766;-0,0013124268303631025;0,056597605537711634;-0,1370951398258235;-0,17537648761422;0,07829539430650684;0,024607239072428053;-0,01849126990971332;3;Matteo Politano
